tweet_no	tweet_id
1362	1295590117122494464
1363	1280837871348441089
1364	1224609820323602434
1365	1251064395578388481
1366	1294597202002812928
1367	1299702026813739009
1368	1272811159423528961
1369	1252479116588265473
1370	1254674300730322945
1371	1260869880179503104
1372	1265188991835484162
1373	1239255435598802946
1374	1253608657465544704
1375	1242086179304062977
1376	1270979906806185984
1377	1296692265642065920
1378	1297445068186554368
1379	1261211120980963328
1380	1232758412901003266
1381	1253189203384586240
1382	1251257260141170690
1383	1250421729245032457
1384	1253608252199170048
1385	1283808859937820677
1386	1236590356483002368
1387	1259033937256624128
1388	1244285806392442880
1389	1274798238902685696
1390	1272846573022646273
1391	1237336570920873984
1392	1293983930828324864
1393	1255201521601560578
1394	1242553517501485059
1395	1250296550716137473
1396	1269162883264532480
1397	1252879518072598535
1398	1232908468262182912
1399	1249226597808340992
1400	1272424987845148672
1401	1275483261955956737
1402	1248586407616098304
1403	1290574023492075522
1404	1278404249345560584
1405	1262612078902145024
1406	1276426709588475904
1407	1243437147903975425
1408	1278188441558228993
1409	1278594392144719873
1410	1244361824381726721
1411	1272550928793645057
1412	1252148932991426565
1413	1245722845214212097
1414	1290623124925566976
1415	1237638860345167875
1416	1275686697905381376
1417	1252856203937374211
1418	1285164724536127488
1419	1244900176453611521
1420	1291453353084571649
1421	1278640539311767553
1422	1259391289512079361
1423	1267328955029303297
1424	1284890260132950016
1425	1267443289168531457
1426	1295303514613264384
1427	1237690868087296001
1428	1250308151804493826
1429	1246510616027652096
1430	1283322068851982337
1431	1241629730509656065
1432	1257239904079228929
1433	1264425904417255424
1434	1260140828107976704
1435	1236617987806973952
1436	1248303278804385794
1437	1261166259070214145
1438	1289127644609511425
1439	1299811624560349191
1440	1224611523219410944
1441	1265621842909212672
1442	1265945759356256257
1443	1274971643580997632
1444	1251537432492888065
1445	1270338656839110656
1446	1269163147442733056
1447	1250832914272706565
1448	1237401414613286912
1449	1294870649886973954
1450	1245229754590035968
1451	1225193928523206662
1452	1257582161684828160
1453	1260911286164086785
1454	1294199586509266945
1455	1278687582621175808
1456	1246103735866134534
1457	1243932936082206724
1458	1275676891110834176
1459	1258327847330107392
1460	1297871304025165829
1461	1251051216639004672
1462	1251774260168843264
1463	1249967697854631937
1464	1250058718613561344
1465	1296766012034031617
1466	1242768198426116096
1467	1280793330243305473
1468	1282987142541717504
1469	1249575978663370752
1470	1240767783404797953
1471	1265160879068319747
1472	1297205806937636864
1473	1291730442216001539
1474	1291808937784881153
1475	1281592480627150849
1476	1255782744329785344
1477	1250361986631766016
1478	1255500568564584450
1479	1226772318707494912
1480	1270269981209628672
1481	1262664914860216320
1482	1291645046383665154
1483	1287787719725158400
1484	1250096790180900865
1485	1256121808249593856
1486	1254314644489097216
1487	1252871119436013571
1488	1241368890418106368
1489	1254708499008892928
1490	1245246646432260097
1491	1273517423841476611
1492	1245023853132369920
1493	1272786103154675713
1494	1287824047645089793
1495	1264785951060090880
1496	1280733973879144451
1497	1299226226142437376
1498	1254438719727288320
1499	1241801453775327232
1500	1273868121623977984
1501	1280419060312915968
1502	1252921345962369024
1503	1251749378936565761
1504	1254762197877690370
1505	1263702327107694592
1506	1259199376909533186
1507	1267099864015437827
1508	1279279375830200322
1509	1263436228868874241
1510	1274619725277016065
1511	1278212131444441089
1512	1257965944535756801
1513	1281303557061447686
1514	1281514505676001282
1515	1251055210979622912
1516	1255426607071838208
1517	1293414349453889538
1518	1280706799843315712
1519	1265305978746142720
1520	1259728626234228737
1521	1255000960327352320
1522	1257683943693975553
1523	1246467909205078016
1524	1256595658078859269
1525	1288049923427119104
1526	1255740901567148033
1527	1265906502705074176
1528	1279270924609630213
1529	1251149009852395527
1530	1293578497806475272
1531	1256599848087928835
1532	1242446881432748032
1533	1255413691119476737
1534	1268595566017236994
1535	1272473560058036224
1536	1242484678235316225
1537	1288818955809955840
1538	1288437553788530689
1539	1256844943441657856
1540	1297834941892501504
1541	1285098358324035584
1542	1260209997230886912
1543	1241230839679201282
1544	1244650703051726848
1545	1260067302428598273
1546	1258542936381259777
1547	1270358278829154308
1548	1246798707934343168
1549	1250794773474152448
1550	1260132731566141440
1551	1261261595935727617
1552	1289955157380194306
1553	1248223970647826432
1554	1256977750084276229
1555	1273142919520804865
1556	1269246644685586432
1557	1255007354661281792
1558	1275657506623295496
1559	1253386743954448384
1560	1246065661295591425
1561	1254076065418481665
1562	1263038419120291840
1563	1236039184072298497
1564	1235975331863048194
1565	1286307590926868481
1566	1245279141185945601
1567	1243868835163365376
1568	1248617847409934340
1569	1258645204594298880
1570	1265530555476688896
1571	1285825133987454976
1572	1247794762771390466
1573	1272918594851086336
1574	1264811436611702786
1575	1273302507171823619
1576	1247935095564050440
1577	1277508985134944256
1578	1272068253528002561
1579	1298599976344465409
1580	1244489537004474368
1581	1250058877577633794
1582	1271376761813680129
1583	1249664166912233472
1584	1255406474957926406
1585	1248562445297254400
1586	1287294087465439233
1587	1252856063948279808
1588	1249782539822280704
1589	1271729236596973570
1590	1240236721079562240
1591	1242760139356209158
1592	1294253236262772743
1593	1232886623794352129
1594	1280747329587499008
1595	1251514849332346882
1596	1270850497017192448
1597	1279005113986793472
1598	1276112023147995136
1599	1256993925304377345
1600	1287775259425492994
1601	1260263865700487170
1602	1269201491954368512
1603	1247803336323039232
1604	1280073731159797760
1605	1224999168084709376
1606	1244142250696867842
1607	1260163362844966912
1608	1238506982497226753
1609	1273266993345462272
1610	1298290524760215553
1611	1242498890366169091
1612	1238415863927185409
1613	1250361460351434752
1614	1270606007736172545
1615	1246888358267310082
1616	1243254562112315403
1617	1253989590442086402
1618	1239481013211930629
1619	1293812147009605632
1620	1261900636746063872
1621	1280439025757716480
1622	1260651300540170241
1623	1238754490783797249
1624	1284089195611467776
1625	1238080538767998977
1626	1256670890961653760
1627	1238008556957376512
1628	1278276505118834690
1629	1248990565997346816
1630	1258285451221389312
1631	1240187305798840321
1632	1279825513251508231
1633	1289815483366043649
1634	1249607529065328641
1635	1272921282858934272
1636	1258848719807619072
1637	1271719559804997633
1638	1250040173850697729
1639	1253213842928209928
1640	1256505629205835777
1641	1291708985431793666
1642	1247097036383682561
1643	1282560401704615936
1644	1254913473806393344
1645	1247816630815666177
1646	1252575087779291137
1647	1271321583752294400
1648	1241976671546363904
1649	1238061560737730565
1650	1237295920963870722
1651	1275924825576521733
1652	1284365536164548608
1653	1268125607390576647
1654	1252950787052965888
1655	1262336644008607744
1656	1247914542132314112
1657	1243080308808916993
1658	1256110448740651008
1659	1243090463516753920
1660	1259772582280257536
1661	1245434311383359492
1662	1255115365379686405
1663	1260874403409248257
1664	1269919365278900224
1665	1242019532513906699
1666	1274228701845229569
1667	1272916855175479301
1668	1251022176217640960
1669	1258678584996134913
1670	1253299596815728647
1671	1246770173065003009
1672	1242088850849255432
1673	1265896472693833729
1674	1255038281735012352
1675	1260076923583172609
1676	1288008328472338434
1677	1259518923545948161
1678	1258048924012761089
1679	1243180129037189125
1680	1280149837644738561
1681	1253971257831424007
1682	1252599892561874946
1683	1275792280817983494
1684	1298442210522931200
1685	1253050674616688642
1686	1240604796727558145
1687	1231917993371881472
1688	1290903720251850752
1689	1246674279070081024
1690	1242780008755707904
1691	1291382532580102144
1692	1239478591341187072
1693	1263426309906034688
1694	1243874477747798024
1695	1293178015891906564
1696	1274331855546974211
1697	1249208509931180032
1698	1277519483054313473
1699	1282289110825263106
1700	1268474586561208320
1701	1265295164408463361
1702	1275798341188816896
1703	1247188202370326528
1704	1280098239933558785
1705	1226914021795934216
1706	1260494888031916033
1707	1282936102203072512
1708	1247856774658641920
1709	1247441768892772352
1710	1261697669430419457
1711	1285454152919908352
1712	1275459790865682432
1713	1250352388101173248
1714	1258670457454198787
1715	1245946452829974528
1716	1242423351550676993
1717	1271349901839020032
1718	1278226582549811200
1719	1290220377965096961
1720	1257663158619119616
1721	1283865298106494980
1722	1283475845269671937
1723	1275052469391953920
1724	1263039268236210177
1725	1264150833823805442
1726	1248602790122962944
1727	1253301179389534209
1728	1254068960745656322
1729	1275516326887522304
1730	1275063971926560776
1731	1246317878888091652
1732	1259764537470914561
1733	1275776473694167041
1734	1260856755103424513
1735	1286534449350553600
1736	1249668666804838401
1737	1296447814260727808
1738	1272235834113241089
1739	1257594761596321792
1740	1293139842138873857
1741	1280053480066093058
1742	1263103908836081665
1743	1269909754211696642
1744	1282751437638897666
1745	1249203095957053441
1746	1285789554239209472
1747	1285834462719291392
1748	1292339046367322113
1749	1250300056621604865
1750	1261308244879970307
1751	1289800603640557568
1752	1295606360730738690
1753	1292008904600297472
1754	1254602061783748613
1755	1244540705701322752
1756	1265590210039099393
1757	1271700389876957184
1758	1289488430787772418
1759	1276048048192466944
1760	1253648248746713096
1761	1252987429465862145
1762	1288957860009910272
1763	1272409770742423552
1764	1283476035196125187
1765	1254938621808967688
1766	1242391062934622208
1767	1260117258686398464
1768	1276222991769223168
1769	1239610734524465153
1770	1239134660388675584
1771	1283259038910865414
1772	1292385826089861120
1773	1249731019940528128
1774	1271384255134867458
1775	1290567503672938497
1776	1262745236184297472
1777	1264913185137713152
1778	1292302813930946560
1779	1251806088044982272
1780	1260092545159376896
1781	1270617838865219585
1782	1232749578849484801
1783	1284767350806532096
1784	1299559682877673473
1785	1278703540769378307
1786	1261568953333116931
1787	1259369890953089025
1788	1234047579811459073
1789	1279069737499197440
1790	1250469375859208194
1791	1246083992056627200
1792	1248887467094216704
1793	1284203725863739393
1794	1255562183146123264
1795	1256304781028548608
1796	1228240414181859328
1797	1253298574831562752
1798	1272112598851506176
1799	1247822124993085440
1800	1246824048618692608
1801	1248146879654879234
1802	1258447058744283136
1803	1258974313757081601
1804	1288909816669380609
1805	1263954752678825985
1806	1266019169709043712
1807	1240113585919012866
1808	1277922274277015557
1809	1297946783386148871
1810	1236292425985003525
1811	1243523403002372098
1812	1273508507455836161
1813	1265543293808652297
1814	1250743096251494401
1815	1255810190085165057
1816	1274311418540507137
1817	1260910651846901760
1818	1274976110854496258
1819	1287640519674298374
1820	1238566247777939458
1821	1292332581699178496
1822	1255450680044765185
1823	1244290305005936641
1824	1280779655222489088
1825	1259022580847165440
1826	1265740038492561410
1827	1262313467119312897
1828	1238398697962188800
1829	1258306164531638273
1830	1253694012885696513
1831	1256127351735357440
1832	1265553202612768771
1833	1279732261630476288
1834	1282708130229563395
1835	1236681505746776065
1836	1238860566824914945
1837	1235456635763593217
1838	1253670110801395714
1839	1243497668237824000
1840	1260843549916045313
1841	1239470048344932352
1842	1253330941532966912
1843	1255946156619767808
1844	1259516244430147584
1845	1257535502850437120
1846	1268453518211534848
1847	1266050026050027521
1848	1293503875434127362
1849	1273537186877538304
1850	1259741219061628933
1851	1295606013962457088
1852	1271736047513321472
1853	1273495669815287808
1854	1258274039526760449
1855	1272794234333138944
1856	1288578331928035329
1857	1296495370185379841
1858	1263403874850942976
1859	1276136219404120064
1860	1291788386324353026
1861	1251473433650552832
1862	1282611978993831938
1863	1260752394041901056
1864	1268848081073831936
1865	1285575299623780353
1866	1260458027381129218
1867	1275515992119132162
1868	1232270979944067072
1869	1276084268117172232
1870	1237480775857176576
1871	1280393357773221888
1872	1261957058183774209
1873	1265252901712277504
1874	1275616993715118080
1875	1242347698835132421
1876	1251073674569871360
1877	1248145666536284161
1878	1260233957284724736
1879	1250325137074741250
1880	1242991759380054027
1881	1290997583603695617
1882	1260909489294901248
1883	1253189363036553216
1884	1255730328695701504
1885	1249042034935070723
1886	1243835123335905280
1887	1240973896108646401
1888	1245557051549536258
1889	1278216392576315393
1890	1260829184152215552
1891	1287248724998213632
1892	1233388855690133504
1893	1276154444200267780
1894	1258306834173222913
1895	1236551118743900160
1896	1294671723980259330
1897	1254605287195017218
1898	1283423545461215232
1899	1298976813922824192
1900	1254776069241966592
1901	1248565415384670209
1902	1250055890230743040
1903	1258285359001206785
1904	1284074776294821888
1905	1268789962218115072
1906	1259196514376781825
1907	1275676887902236672
1908	1273482860423512066
1909	1280500961304346625
1910	1293031566357258240
1911	1245925872600616961
1912	1261194319345704965
1913	1294953307434352641
1914	1263827224148541440
1915	1254485907622723585
1916	1273862343777288192
1917	1276461597788160001
1918	1287316735603830787
1919	1290238496960110594
1920	1275361013710364673
1921	1242012229622530048
1922	1252545483882536961
1923	1252633989380288512
1924	1287993530724605952
1925	1292031828489056256
1926	1250401814362624002
1927	1292031743671894019
1928	1260487462943678466
1929	1276476268016480260
1930	1254710810775093248
1931	1242829392478429187
1932	1262274089848393728
1933	1255541223785365507
1934	1243448462680698881
1935	1256321359384244225
1936	1264609140439003136
1937	1292473659421077506
1938	1240250354274652161
1939	1239114587460505607
1940	1250045472171003904
1941	1242157374917480449
1942	1295605379498483713
1943	1264100753896947713
1944	1280767258957099008
1945	1295604759215448064
1946	1266316623218126848
1947	1293111037353504768
1948	1261224295272980480
1949	1248670520121401346
1950	1251151739299917826
1951	1254690012723064834
1952	1239863541869547520
1953	1244710403281649664
1954	1274403924808777730
1955	1254087782554906624
1956	1298252491906330624
1957	1232075738754486273
1958	1276084715695607808
1959	1275716149037105153
1960	1298932248566259712
1961	1265262299922784258
1962	1280782610319491073
1963	1293119897116049416
1964	1255018692968165376
1965	1278291972323708928
1966	1248119154563039232
1967	1273570690684370946
1968	1292883831041724417
1969	1240026406995853316
1970	1255500845837320194
1971	1289586408118611979
1972	1252202418940661761
1973	1257348165931581441
1974	1273537696317575169
1975	1230406959708418050
1976	1253035742290423815
1977	1260106134440022017
1978	1257250797873700866
1979	1279365349788581889
1980	1240007863923363841
1981	1236938915606642689
1982	1254679961220321281
1983	1299331051504963584
1984	1286728743596294144
1985	1275088537570947073
1986	1289836098001068033
1987	1261924790341980161
1988	1258635523268231168
1989	1247931273114501121
1990	1247764604089847814
1991	1286548165500510209
1992	1273588781053104128
1993	1267529112312147969
1994	1288394338431569920
1995	1246781152972681217
1996	1246470311408697345
1997	1253563367215816704
1998	1258798848773849089
1999	1268456859872251905
2000	1249384292200992776
2001	1253693366069583875
2002	1236601007708213248
2003	1268256775729373184
2004	1281563968633557001
2005	1265984231450316800
2006	1250668467738509313
2007	1286880432244641794
2008	1279003711474413568
2009	1245377595828572162
2010	1247466110246621184
2011	1247881330605486082
2012	1272957117255860226
2013	1249232151385722880
2014	1284761142913531904
2015	1236974080152293378
2016	1252576428283039744
2017	1274937799985127426
2018	1227546594377158656
2019	1289082268338794499
2020	1257057614451572736
2021	1262039046169284608
2022	1260083947935072257
2023	1260123810130472960
2024	1293182358938517508
2025	1247874956568014849
2026	1270975626602844161
2027	1282942195893501954
2028	1247573062893084673
2029	1271080617506152448
2030	1253016752138719232
2031	1275717875559534594
2032	1298926001750183936
2033	1268255250164731904
2034	1299651425987952641
2035	1258314035008765953
2036	1274762102352347137
2037	1251260796212035585
2038	1287701207566491648
2039	1290674897786744838
2040	1275312391413260289
2041	1286544467726565376
2042	1290915694213824514
2043	1265340916765687808
2044	1252524989074616321
2045	1259844206815821826
2046	1258277424829214720
2047	1263715980326420480
2048	1255763336156925952
2049	1288510102731919360
2050	1292403519866253314
2051	1240296146767155202
2052	1258343206808403970
2053	1276410300045111296
2054	1270245195423133699
2055	1284335144971665416
2056	1239441273020461056
2057	1247809049376088064
2058	1279072919528890373
2059	1225678370999914498
2060	1247446334375944192
2061	1249575637435723777
2062	1280082432629379074
2063	1284755603768913920
2064	1295637367156551680
2065	1255723632514478080
2066	1260977450353225734
2067	1227641264125988864
2068	1249955984530984963
2069	1247852091634323457
2070	1296058386241523713
2071	1277569858465660930
2072	1272427183043219456
2073	1275418707054002179
2074	1248513187814703108
2075	1289917897721094146
2076	1280171944520953857
2077	1248267305089409025
2078	1293625355291500549
2079	1248586537043886084
2080	1240375065700634625
2081	1247597640667336704
2082	1290672297943224322
2083	1275050596240941056
2084	1265996755432284160
2085	1248923953940312064
2086	1263037253229645825
2087	1240224864948158465
2088	1240217315238645760
2089	1247525213039759361
2090	1255199176691986436
2091	1247806929335799812
2092	1248523286763450368
2093	1258304463535824896
2094	1274230249769758720
2095	1224387372021944321
2096	1278246937620353025
2097	1249617150245036032
2098	1253650766579085312
2099	1251574950907052032
2100	1280942295165087745
2101	1287976083007184896
2102	1271015064863232001
2103	1246682157516574720
2104	1266427427405905922
2105	1253061177518755841
2106	1283475246121705474
2107	1255420457572073472
2108	1237166566011273217
2109	1247805178125750272
2110	1268581204296642564
2111	1251497771737255936
2112	1288097484825296896
2113	1248129638003625984
2114	1261159032880074753
2115	1299348022678220800
2116	1273578726765125632
2117	1283004621192077313
2118	1252671034068799489
2119	1284866532355592201
2120	1243238289475284992
2121	1255779149106601985
2122	1267209214914682880
2123	1264206645753757696
2124	1262411535361736707
2125	1286913693012426754
2126	1283785271943802885
2127	1270650393719197696
2128	1258654971026911232
2129	1281659492539695104
2130	1261156862361317383
2131	1260210333551136768
2132	1237797650247880706
2133	1247456564153323520
2134	1249234108485709825
2135	1264489244019642368
2136	1264060286098694145
2137	1294995196120387585
2138	1289462474484277249
2139	1262652737801633792
2140	1250709293634138112
2141	1289120872347860992
2142	1253592718510632961
2143	1294937416462213121
2144	1260934522696167424
2145	1242345974728720386
2146	1275748994736627712
2147	1272406387285524480
2148	1288029312193462272
2149	1253218646714912770
2150	1255814708256538624
2151	1273501651563876353
2152	1253812177137516549
2153	1247823484635566080
2154	1280824106930364417
2155	1258327666777903104
2156	1288021991426056192
2157	1255399778625691650
2158	1295720246544871426
2159	1298557526947110914
2160	1293642884395171842
2161	1287312714755276800
2162	1256610555512737792
2163	1250354522548916229
2164	1285532246204710912
2165	1271808361030287362
2166	1260955540731113472
2167	1294506942526894080
2168	1245448711402065922
2169	1237331923300683777
2170	1298219263032012801
2171	1266262049455091712
2172	1258296087561080832
2173	1268114898850123776
2174	1292857462350065664
2175	1272530128560697346
2176	1280064762433372161
2177	1290198225903710208
2178	1255454855499599872
2179	1270286008010117121
2180	1255433839519899650
2181	1286920777334509568
2182	1268838654505598976
2183	1252837823092125696
2184	1245946240795389952
2185	1285479046198026245
2186	1272914105700175878
2187	1288714884134375426
2188	1236550480735678466
2189	1269728951515168769
2190	1272887170051817479
2191	1284259785916002304
2192	1244957675579981824
2193	1276205085471772684
2194	1260451783807250432
2195	1237044701930405888
2196	1245668417681719298
2197	1244611726219378688
2198	1262612273828429826
2199	1240992976295378944
2200	1271018335568871424
2201	1245952532268093440
2202	1272784354675240962
2203	1275290853733478401
2204	1237336302313451520
2205	1278680993021526020
2206	1252508628612939776
2207	1252134454191063041
2208	1269509491147636736
2209	1253362852032897024
2210	1253533872052207623
2211	1244165502768947206
2212	1277574143727239168
2213	1257267413457960960
2214	1281075095583305729
2215	1247139028790583297
2216	1279844360033579008
2217	1242731968778760192
2218	1290587564114677761
2219	1298442351229177857
2220	1295338952577167360
2221	1267680794794917888
2222	1291240001469132802
2223	1264487672304807936
2224	1279319039576342529
2225	1255757865412964352
2226	1257170597932675073
2227	1243153399207604224
2228	1256449256350760962
2229	1268065303117860864
2230	1250358187154386944
2231	1254760655762132994
2232	1284378639530954752
2233	1253749945426903043
2234	1263355262506799105
2235	1256474543910158337
2236	1282249439864860672
2237	1281071488867713025
2238	1237621393182920704
2239	1268620166000041984
2240	1291340371071512576
2241	1295590267580485634
2242	1259054427480174593
2243	1249313696565903367
2244	1262624252567617541
2245	1272424681673576449
2246	1289790785982877696
2247	1264089786786164736
2248	1287662138811535360
2249	1254303093778534402
2250	1273152372605419520
2251	1293118163849228289
2252	1250582747116179461
2253	1241110689323851778
2254	1264829563797942272
2255	1255176749672996864
2256	1264419941228437505
2257	1255923159959773184
2258	1256090751940911111
2259	1279340381008732165
2260	1247823257576726531
2261	1266293829272875009
2262	1247919788371951616
2263	1259368647920943104
2264	1290276344182394880
2265	1287650373658914816
2266	1280374850834530305
2267	1286736699259793410
2268	1297885548070273024
2269	1281146479055380481
2270	1272409387340980224
2271	1270670803873476608
2272	1259028979794706437
2273	1283737317694414849
2274	1255450512272642050
2275	1284750766805221376
2276	1287085051444895744
2277	1285267111649017856
2278	1263714858882695168
2279	1256452116211621890
2280	1242714939216801793
2281	1255452494316134402
2282	1256856272458125312
2283	1295411810204626944
2284	1263874013643837440
2285	1258694375057641472
2286	1297792397150232577
2287	1257251492270166016
2288	1261148571635724288
2289	1250648666232311810
2290	1281975361534926849
2291	1285795881686642689
2292	1273916059045769217
2293	1252128192812498947
2294	1264814557006102535
2295	1249773914949124099
2296	1285912763425001472
2297	1261191673289281536
2298	1262391532314902528
2299	1262729600334999553
2300	1280030494072229889
2301	1239985474757853185
2302	1267811049731850242
2303	1299559399502086144
2304	1296066563716591616
2305	1249628312663740416
2306	1274242135483715585
2307	1248953070190460928
2308	1249660899645939717
2309	1281965418249441280
2310	1280033432098213889
2311	1281474649336033282
2312	1273967362379833346
2313	1289841298568957952
2314	1290042758892261378
2315	1279526246603464713
2316	1251432698104733699
2317	1248620351929462784
2318	1268042641335365633
2319	1245564734591709184
2320	1285480891276496897
2321	1282268892375715840
2322	1263739301441015808
2323	1275403721510453254
2324	1271063461620068355
2325	1265218397178077184
2326	1285120518987776007
2327	1285528306507538433
2328	1260940818174500865
2329	1251565647227695104
2330	1270295685062164480
2331	1299791835364241408
2332	1270617548338466816
2333	1288420861482074113
2334	1265891613064167425
2335	1255769804826427393
2336	1279793796767797248
2337	1247392961740095488
2338	1283155929333145603
2339	1243481176439951363
2340	1285813879726104576
2341	1245437324399456256
2342	1257545104623128577
2343	1298987286562922501
2344	1255082844025581568
2345	1243629297107116034
2346	1261938540776226818
2347	1258319216920408064
2348	1274644484983336964
2349	1244256681103671298
2350	1289524539987197957
2351	1280944870543278081
2352	1251768085205434368
2353	1262294608500920321
2354	1293388518144835584
2355	1251468330516520963
2356	1253349974085156864
2357	1272959584492302336
2358	1254722020547465218
2359	1269614499000209408
2360	1263684771126874112
2361	1286248690622042112
2362	1260474654021636097
2363	1280405267583287297
2364	1288382172194365440
2365	1249081013638172672
2366	1238380629596798976
2367	1280168833098145792
2368	1294248121543856129
2369	1298999778286563332
2370	1252527744220565504
2371	1279106755440582658
2372	1245647518479704067
2373	1239860572717486080
2374	1287045752036954116
2375	1297176707078774785
2376	1291993686096699393
2377	1248587435967119363
2378	1247056964015861760
2379	1288597631925727234
2380	1253595097909866496
2381	1299227226290839552
2382	1270223331258699776
2383	1238726638420078597
2384	1260155099105693698
2385	1274605479981965312
2386	1273207270176768000
2387	1286634618637123584
2388	1279030795907338240
2389	1248756344099831808
2390	1250471119938822146
2391	1254789034431246337
2392	1257211440802529282
2393	1254685308878311424
2394	1264287848674603008
2395	1255030582767243269
2396	1256455805085388802
2397	1259321377041059840
2398	1285242887618342913
2399	1273162734188847104
2400	1281138145267011585
2401	1265539278483918849
2402	1264626605055291392
2403	1239448222139023363
2404	1247102756395114497
2405	1267568426329014278
2406	1270690940257218560
2407	1246375593848885250
2408	1285195548522414081
2409	1256516288286986240
2410	1250436774427373572
2411	1286263082910613504
2412	1284745850774790146
2413	1277873128677560320
2414	1255162777854976003
2415	1247453023917539328
2416	1249053484521074688
2417	1252978229939494912
2418	1273874773160988672
2419	1273149555903692803
2420	1269526097646977024
2421	1271101381374607360
2422	1294214876148256768
2423	1243100618715271168
2424	1248530408762941441
2425	1265176951980990473
2426	1253264538671230976
2427	1275663080786182145
2428	1254415817095200769
2429	1267801898507173888
2430	1240888467279745024
2431	1271358829087928321
2432	1281505288676417536
2433	1295963390465245184
2434	1262104997753425923
2435	1253551751409459202
2436	1254676560344420352
2437	1242060673707905024
2438	1242720462892924928
2439	1268842153108811777
2440	1291993651879583744
2441	1244855326991511554
2442	1257642538623815680
2443	1253445366537752577
2444	1262364280940367872
2445	1274236780464783361
2446	1262672961863143425
2447	1262763953010032643
2448	1253331104188166146
2449	1240286113970995201
2450	1274057349943242754
2451	1256235199769251841
2452	1266247314521260032
2453	1264078179293188096
2454	1253213048745181185
2455	1286630387301724161
2456	1288369708757061632
2457	1279007646176034848
2458	1281345955481165825
2459	1284066075773001729
2460	1246306047955996672
2461	1300375353639268352
2462	1299281660131848194
2463	1298871628734935040
2464	1255852129643900928
2465	1284746384214618113
2466	1247910168383422468
2467	1259434946118258688
2468	1289450332917923840
2469	1240260852080672771
2470	1270686149351276550
2471	1273902306912862209
2472	1277834975786815489
2473	1279285703260737537
2474	1280422702948515841
2475	1274981708996231176
2476	1297429472489222145
2477	1290987171298582528
2478	1266235263312789504
2479	1265863494232145926
2480	1284890985554677763
2481	1260089319584382977
2482	1295609578151870465
2483	1253581194219978752
2484	1274018850003132416
2485	1259391011530461187
2486	1300320988190605313
2487	1280454020587335680
2488	1251883761609977857
2489	1254478366201151488
2490	1250670189001261056
2491	1245225864280838145
2492	1265927233018966016
2493	1246024685424443392
2494	1284259634480590849
2495	1294786068210835456
2496	1293117752606162947
2497	1296357526984851456
2498	1283679341528981504
2499	1242063464287350793
2500	1249581224919777280
2501	1261981093340876802
2502	1278227602482831365
2503	1280135245162057729
2504	1242047721932013569
2505	1259390990198157312
2506	1250175005318676480
2507	1296371975812780032
2508	1243199788465733632
2509	1286558361220198400
2510	1268789666209300481
2511	1280774906750201856
2512	1296361331285618689
2513	1266610835704741890
2514	1248840453979541505
2515	1256646487813115905
2516	1275656857110163461
2517	1248870010556162049
2518	1263033931013685248
2519	1299337809124364289
2520	1256429797565235201
2521	1295241082758930432
2522	1271379715727728640
2523	1246786091363053569
2524	1265510550177484801
2525	1298117830223843328
2526	1274981282565492753
2527	1270367504179834883
2528	1247467388959948804
2529	1241428327786860552
2530	1236621836911349760
2531	1282964729183559680
2532	1245945501926785026
2533	1296810016905797635
2534	1248964013217787904
2535	1256506457941475328
2536	1270617539672977409
2537	1271086683681951746
2538	1265574723913682945
2539	1284562664052723713
2540	1282905131529441286
2541	1244893851346755585
2542	1274207736033505280
2543	1271097408945115142
2544	1286286840211939337
2545	1280247300913270791
2546	1242442749913239555
2547	1291964238680842240
2548	1243690979292520449
2549	1249935423629131777
2550	1257606724011405312
2551	1253614511665397760
2552	1273874775144894464
2553	1283988562837409792
2554	1255026724200427520
2555	1253593428971184129
2556	1300410966191091720
2557	1290515241856532481
2558	1297458942789005317
2559	1260650169101500423
2560	1281484925716357121
2561	1280115977456422912
2562	1246416483925626880
2563	1286972728310824960
2564	1248217835001843712
2565	1238157815165919240
2566	1259737396691730434
2567	1285186857333121024
2568	1257205942023790592
2569	1294883286829928448
2570	1251153876545187845
2571	1254287660027383809
2572	1246703887576432640
2573	1279768888985759746
2574	1253610512073601024
2575	1300335400314044416
2576	1279093879200010240
2577	1275333761757057026
2578	1292726614841864192
2579	1261166391568355328
2580	1253239970405462016
2581	1279337963369959424
2582	1290544070461460480
2583	1268883883136888833
2584	1251065963623014400
2585	1252855763858411525
2586	1255419057920192513
2587	1289022813731520513
2588	1259435529608794112
2589	1254736189296218112
2590	1288366646831329280
2591	1261981740542889985
2592	1250305477025488896
2593	1293870589841735680
2594	1254994697413689346
2595	1257204531764645889
2596	1251461143887065089
2597	1275768144875970561
2598	1248282480022519814
2599	1245588923314663427
2600	1272038151947718656
2601	1281923701982859264
2602	1238789880790032385
2603	1254669211110080514
2604	1266292355579047936
2605	1248596998233772033
2606	1278230376218058753
2607	1300361471852007426
2608	1253269012341043204
2609	1263733309600915458
2610	1295465862284050438
2611	1275732282314235910
2612	1254295252745310208
2613	1232940617623392256
2614	1249293450576646151
2615	1298225865109766144
2616	1243120516095004673
2617	1261558261360312320
2618	1287305290744913921
2619	1269667881765257223
2620	1250501993266847745
2621	1254727644920385537
2622	1283001331754688513
2623	1246685988702892038
2624	1273846392608509958
2625	1250557693154283523
2626	1272898212463075337
2627	1253929239088451584
2628	1249607162457993216
2629	1275678148403789826
2630	1237658724208123905
2631	1272049777723793410
2632	1264806024533422086
