tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
679	Everyone in Wisconsin 16 and older will be eligible for COVID-19 vaccines in May, DHS deputy secretary Julie Willems Van Dijk says in a press briefing.	yes	no	yes	no	no	no	no
680	Ghana and Cote d'Ivoire have started vaccinating citizens against COVID-19. They join Guinea, Seychelles, Morocco, Egypt, Mauritius, Algeria, Rwanda, South Africa, Zimbabwe, Senegal on the list of African countries who have launched Coronavirus vaccines.	yes	no	yes	no	no	no	no
681	Teachers and staff in pre-K-12 schools and childcare programs under age 50 can receive a vaccine at a @kroger, @Walmart and @meijer. Teachers 50+ can be vaccinated anywhere in the state. Visit https://t.co/cfAuXPLaoM to find an eligible location. https://t.co/qLFvpkQLGF https://t.co/vav0D2QtbQ	yes	no	yes	no	no	no	no
682	India’s flag flies high as it extends helping hand to every nation in need of Covid-19 vaccines, across the world. Here is a wonderful message from Prime Minister of Saint Kitts and Nevis, Mr. Timothy Harris on India and our leadership in these challenging times. 🇮🇳 https://t.co/uRdizWC3LU	no					no	no
683	Researchers who track online misinformation found that Instagram recommended false claims about COVID-19, vaccines and the 2020 election to people through its algorithm's suggestions. https://t.co/oTb6904VdD	yes	no	yes	yes	no	no	no
684	Vaccines are complex medicines. Europeans can trust that COVID-19 vaccines authorised in the EU have gone through rigorous testing and trials, and are only put on the market if safety and efficiency are proven. Learn more about the process ↓ #SafeVaccines https://t.co/BuXaQnBRR5	yes	no	yes	no	no	no	no
685	New data shows that both the @Pfizer_UK and @AstraZeneca vaccines are highly effective in reducing COVID-19 infections among people aged 70 years and over. Watch Deputy Chief Medical Officer Professor Jonathan Van Tam explain 👇 Find out more: https://t.co/OTILiGq5pj https://t.co/gtjjCxzgz1	yes	no	yes	no	no	no	no
686	Lots and lots of questions about the COVID-19 vaccines. We’re curating a collection of explainers from trusted sources at the link below - please share widely! @IanTown3 @royalsocietynz @Megan_Woods @MBIEsci @minhealthnz @drayeshaverrall https://t.co/lq56nGagye	no					no	no
687	Some people think I am here for PR or propaganda. I, Sputnik V, just want the #covid pandemic to be over. This is my only mission. I think that we should work together to make vaccines non-political and save lives! Together we are stronger! ✌️ 👇 https://t.co/cjYDBDMI5l	no					no	no
688	Israel has provided thousands of vaccines to the Palestinians. Spreading disinformation otherwise about these facts shows how normalized antisemitism has become. Combatting this trend will be one of the great challenges of our time. @Aaron_Kliegman https://t.co/fn61KIqV1y	yes	no	yes	no	yes	no	no
689	The messenger RNA technology that developed a successful #covid19 vaccine could serve as the solution for HIV, sickle cell, and malaria vaccines. https://t.co/jFwOlSOJKZ	yes	no	yes	no	no	no	no
690	Tonight, Fiji received 12,000 doses of the AstraZeneca COVID-19 vaccine through #COVAX. No nation can be safe from this virus until we all are. That is why we are working to secure more safe and effective COVID-19 vaccines and secure our people's place in the world's recovery. https://t.co/y24kZZbOG4	yes	no	yes	no	no	no	no
691	Adjusted for the number of products administered this is 65% more yellow cards than for the Pfizer vaccine, 124% more adverse reactions than the Pfizer vaccine and 33% more fatalities https://t.co/tSUNsz89jq	yes		yes	yes	yes	yes	yes
692	@JeremyFaison4TN #IAmHerdImmunity If you have recovered from COVID-19 coronavirus, you now have B and T cell immunity and humoral antibody immunity as well. You contribute toward #HerdImmunity and do not need to take current mRNA vaccines. Potentially mRNA can cause harm if already exposed. https://t.co/J4vI5yW4IK	yes		yes		no	no	yes
693	From a public health perspective, it is completely ridiculous and counterproductive to charge people for Covid-19 vaccines. That's why all countries (except India) are providing it free to residents. https://t.co/rAyK6WuTpA	yes	no	yes	yes	no	no	no
694	A partnership between #InfectiousDisease research powerhouses @MacGlobalNexus and @vidointervac at @USask will lead Canada’s response to — and preparedness for — pandemics. Together, we’ll develop and test vaccines, drugs and diagnostic tools. https://t.co/bx3OnlnWbz	yes	no	yes	no	no	no	no
695	BREAKING: CDC (VAERS) REPORTS 966 deaths from Moderna and Pfizer Covid vaccines. - 86 died immediately. - 129 died 1 day after - 97 died in 2 days - 61 died in 3 days - 514 died in a week. - 173 died in 7-13 days - 106 in 14-20 days Data tracked: Dec.14 - Feb.19. https://t.co/oHo7U74xjH	yes	yes	yes	yes	yes	yes	yes
696	President Biden says they’ve made plans to buy an additional 100M COVID-19 vaccines and expect to have enough vaccine for all adults by the end of May.	yes	no	yes	no	no	no	no
697	New podcast! Dr. Roger Seheult from @MedCramVideos discusses COVID-19 vaccines, vitamin D, heat hydrotherapy as an interferon booster, treating COVID-19 patients on the frontline, and more. https://t.co/ijs4CjC9Rn	no					no	no
698	I was pleased to announce the opening of a new vaccination site at Crane Lakes in Volusia County which will offer 4,000 Johnson &amp; Johnson vaccines over the next four days to Floridians 65 and older as a continuation of our #SeniorsFirst strategy. https://t.co/vcSgmDeJ3U https://t.co/3cuYQuvRon	yes	no	yes	no	no	no	no
699	People who don’t understand how vaccines work and how clinical trials work have the most to say about the current vaccination program for covid 19... 😑😑😑	no					no	no
700	CDC Disease Detective Lieutenant Joshua Wong of the U.S. Public Health Service and the @AmoebaSisters discuss how #COVID19 mRNA vaccines work. Learn how the mRNA vaccines create proteins and trigger an immune response to help protect you from COVID-19: https://t.co/IQhSCgODJa. https://t.co/VinQaKXRum	yes	no	yes	no	no	no	no
701	All we're hearing from Mainstream media is, Get your shot It doesn't matter which vaccine you get...just get one. You need to get your shot. Why do you think we never hear about all the people suffering and dying after said shot: https://t.co/RPBETMGmUt	no					yes	yes
702	Touch down🛬! 1.02 million life-saving COVID-19 vaccine doses arrived safely in Kenya early this morning. UNICEF procured and delivered these as part of #COVAX, a global initiative to ensure that vaccines are available to ALL countries, no matter their income. @MOH_Kenya https://t.co/hItw7tHoi9	yes	no	yes	no	no	no	no
703	Andrew Chapados is joined by Chris Sky to discuss all things COVID-19: lockdowns, quarantines, protests, fines, masks, vaccines, his viral anti-lockdown clip seen around the world and just about everything else in between. FULL REPORT: https://t.co/hEjLTssRBu https://t.co/YEaeD8Gm8q	no					no	no
704	Poll exclusive: Voters in Scotland are crediting the SNP for the Covid immunisation campaign despite the vaccines being procured and funded by the UK government. https://t.co/SPChUaNied	yes	no	yes	no	no	no	no
705	Get to know more about the COVID-19 Vaccines. These are some FAQs and answers to help you in our quest to fight the virus. Let us know if this has been helpful. https://t.co/bGWPoSEznB	no					no	no
706	We’re giving an update on the current COVID-19 situation, the rollout of vaccines across the country, and the work we’re doing to build a better future for you and your family. Tune in now for the latest: https://t.co/WGaFbE2dpq	no					no	no
707	#COVID19 VACCINE FAQs. This is an attempt from me with the team at @icart_india and @giridar100 to answer the major queries and doubts anyone may have regarding the COVID-19 vaccines in India. You can download the pdf from here: https://t.co/UgEDLSo0wO Do read and share. 1/6 https://t.co/UqziTwAB7e	no					no	no
708	Amid public pressure, the Palestinian Authority acknowledged that some of the few COVID-19 vaccines in its possession did not go to healthcare workers, but to its government officials, the Jordanian royal court, and the Palestinian national soccer team. https://t.co/1byvJW36wF	yes	no	yes	yes	no	no	no
709	Most people intend to accept COVID-19 vaccines. And saying this further increases vaccine acceptance. Advice for public health messaging and journalism from our research: https://t.co/4LYrThGu3W	yes	no	yes	no	no	no	no
710	There are only 43 antibiotics in clinical development worldwide at the moment. By comparison, there are over 200 COVID-19 vaccines in clinical trials at the same moment. The #AMR problem is a runaway freight train and needs a commensurate response to stop it. https://t.co/DAtq8DHEYg	yes	no	yes		yes	no	yes
711	Scientists continue to monitor #COVID19 vaccines for safety even after you receive yours. CDC and @US_FDA use both v-safe and VAERS to watch for any COVID-19 vaccine safety concerns. Learn more: https://t.co/lohw1h0pKE. https://t.co/AokdaUWG6J	yes	no	yes	no	no	no	no
712	More and more Americans are receiving their COVID-19 vaccines every day. Keep it here for information from health agencies and officials about: 🧪 Vaccine effectiveness 😓 Potential side effects 📈Vaccines and variants 🤰Advice for pregnant people https://t.co/G5beBMeA6F	yes	no	yes	no	no	no	no
713	Today the first University of Oxford/AstraZeneca vaccinations have been taking place in Côte d'Ivoire, helping to protect vulnerable people from COVID-19. The UK has pledged £548m to COVAX, which is working to deliver vaccines to 92 low and lower-middle income countries. https://t.co/W0rKgCyLZB	yes	no	yes	no	no	no	no
714	One year ago, @WHO declared COVID-19 a pandemic. It has been a challenging year, but the UAE 🇦🇪 continues to play a positive role internationally through its contribution of humanitarian and medical aid to those in need, in addition to helping distribute vaccines around the world https://t.co/1iQ0QQXNyH	no					no	no
715	New data from a large study of elderly U.K. adults provided further evidence that the Pfizer and AstraZeneca vaccines are highly effective against Covid-19 after just one dose https://t.co/frbBo6tGEC	yes	no	yes	no	no	no	no
716	I’m feeling great 24 hours after taking my second dose of COVID-19 vaccine. These vaccines are safe and effective and are how we'll get past this pandemic. When you're eligible, get your vaccine and do your part to beat COVID-19. #lagov https://t.co/JRJ1tj9AyQ	yes	no	yes	no	no	no	no
717	SBS has today released videos in more than 60 languages, including AUSLAN, informing communities about Australia’s COVID-19 vaccination roll-out plan, how vaccines work and how they are approved in Australia. #VaccineAustralia #COVID19 https://t.co/8fRsVxs1ND https://t.co/Wf8cwZUdpn	yes	no	yes	no	no	no	no
718	A new vaccine partnership agreed between the United States, Japan, India and Australia plans to flood Asian and Pacific island nations with “at least” 1 billion Covid vaccine doses by 2022 https://t.co/dqDsnRs9M9	yes	no	yes	no	no	no	no
719	Communique of the Coordinating Bureau of the Non-Aligned Movement on affordable, timely, equitable and universal access by all countries to COVID-19 vaccines. 👉 https://t.co/9dUdqZeXSD https://t.co/Duu4OWCvkx	no					no	no
720	India started external supplies of Made-in-India vaccines on January 20, the minister said. Supplies are being undertaken in three ways -- grant, commercial sales by the manufacturers and through vaccine alliance GAVI's COVAX facility https://t.co/WRq7B7enzP	yes	no	yes	no	no	no	no
721	The more Covid spreads globally, the more it will mutate into strains that are more infectious, more deadly, and more resistant to vaccines. We agree with @SenBooker: To truly end the pandemic, Biden must take bold steps to ramp up global vaccine access. https://t.co/ZJG3zipdkc	yes	no	yes	no	no	yes	yes
722	With COVID-19, Black and Brown communities are fighting dual pandemics. We've joined over 100 civil rights organizations by endorsing a letter calling for vaccines to be distributed equitably. https://t.co/r6UGkZtSth	yes	no	yes	no	no	no	no
723	My investigation for @bmj_latest on what the EMA leaked material tells us about mRNA instability and the Covid-19 vaccines. A story about #transparency and the urgent need for the scientific community to be granted access to full data: https://t.co/NTBYwehwIx	no					yes	yes
724	Note; “COVID-19 vaccines are very safe with high efficacy, particularly in preventing severe disease, hospitalization and death” ~ Dr. Phionah Atuhebwe #COVIDVaccinationUG #mohdelivers	yes	no	yes	no	no	no	no
725	The COVID-19 vaccines are safe. I’ve had mine, my mum’s had hers, and when it’s your turn, I urge you to have yours too. https://t.co/ZG1X1UEKnT	yes	no	yes	no	no	no	no
726	How mRNA #COVID vaccines work, with help from @NoahIvers and @19ToZero and @RosemaryKilleen at @UWPharmacy. More resources here: https://t.co/J8DxqKhF9x https://t.co/Fu8wTWip8b	no					no	no
727	President Biden, under intense pressure to donate excess coronavirus vaccines to needy nations, moved to address the global shortage in another way — by partnering with Japan, India and Australia to expand global vaccine manufacturing capacity https://t.co/nyDxDEde8A	yes	no	yes	no	no	no	no
728	‘Enough is enough’: Boston school bus drivers picket, calling for COVID-19 vaccines and testing at bus yards https://t.co/SqUNl9ctXX via @BostonGlobe	no					no	no
729	"LA County chief science officer Dr. Paul Simon: ""All three vaccines were highly effective in preventing hospitalization and death due to COVID ... Differences in reported vaccine efficacy are insignificant relative to the"" big benefits."	yes	no	yes	no	no	no	no
730	Lack of internet access or transportation are significant barriers to receiving the vaccine — especially for Arizona’s underserved communities. Programs like this will go a long way to helping close the gap and get more vaccines in arms. https://t.co/pBmM9wXOkb	yes	no	yes	no	no	no	no
731	For many of us, the conversations we have with family are some of the most valuable. They’re where we go to for advice and support. We listened in on some of those chats, to hear directly from families their experiences, thoughts and feelings on the Covid-19 vaccines. https://t.co/OfSsu70C5p	no					no	no
732	.@aslavitt46 on updating vaccines against covid-19 variants: “Each of the vaccine companies -- both the ones that have been approved and the candidates — have plans to continue to update their vaccines, and if need be, create boosters.” https://t.co/ObL0ozddMH https://t.co/XRTCvLqkLU	no					no	no
733	Black residents in Michigan account for roughly 21% of the state's COVID-19 deaths despite being just 14% of the state's population. To decrease the number of deaths, officials are using a CDC-recommended formula to distribute vaccines to minority groups. https://t.co/OhMCW3Fwhd	yes	no	yes	no	no	no	no
734	Pfizer's shot causes mortality 100s of times greater in young people compared to mortality from coronavirus without the vaccine, and dozens more in the elderly... https://healthimpactnewsDOTcom/2021/death-rates-skyrocket-in-israel-following-pfizer-experimental-covid-vaccines/	yes	yes	yes	yes	yes	yes	yes
735	Men and women tend to respond differently to many kinds of vaccines, including the Covid-19 vaccines. Researchers say it is probably because of a mix of factors, including hormones, genes and the dosing of the shots. https://t.co/ZqAskWgJVB	yes	no	yes	no	no	no	no
736	Great news for Ontario and Canada. @GovCanHealth's approval of the Johnson &amp; Johnson COVID-19 vaccine means we have yet another tool in our arsenal to get Ontario back on the path to recovery &amp; normalcy. We are laser-focused on getting vaccines into arms as quickly as possible. https://t.co/YE95kEBMBX	yes	no	yes	no	no	no	no
737	In good news, the US 7-day average of vaccines administered has exceeded 2 million for the first time and is only increasing. https://t.co/bWkDHsluCY https://t.co/Yf7bx7nwEV	yes	no	yes	no	no	no	no
738	On vaccines and health, support for workers and small businesses, and protecting vulnerable communities across the country – the Liberal government is taking strong action to help Canadians get through this global crisis together. Learn how: https://t.co/RN8hcs88pO https://t.co/KaxttV7O0J	yes	no	yes	no	no	no	no
739	The United States, the wealthiest nation in the world, with the highest number of Covid-19 deaths — now over half a million — should be leading the charge to share life-saving vaccines and treatments around the globe. https://t.co/tw2yy0ayAU	yes	no	yes	no	no	no	no
740	The Pfizer and Moderna COVID-19 vaccines appear safe for pregnant women based on data from the CDC's surveillance programs. https://t.co/WcitFPkMvQ	yes	no	yes	no	no	no	no
741	🇬🇭🇨🇮 Ghana and Ivory Coast are the first nations in the world to receive Covid-19 vaccines through Covax. The global vaccine equity scheme aims to provide at least 2 billion doses to lower-income countries https://t.co/HiwwzPGMdK https://t.co/gVKroXYFDu	yes	no	yes	no	no	no	no
742	Australia’s COVID-19 vaccination program begins today for our first priority groups. For updated information on the rollout to priority groups and where to access the #COVID19 vaccine, visit https://t.co/g4IbPPSzQn #coronavirus #COVID19vaccines https://t.co/oXm6oC8aAE	yes	no	yes	no	no	no	no
743	Africa needs access to Covid-19 vaccines, in sufficient quantities, quickly and at affordable prices.@EmmanuelMacron @AUC_MoussaFaki @CyrilRamaphosa @BillGates @KGeorgieva @NOIweala @antonioguterres @POTUS @PaulKagame @DrTedros @AbiyAhmedAli @KamalaHarris @AminaJMohammed	yes	no	yes	no	no	no	no
744	Michigan is doing a good job of getting vaccines into arms. Some of the rural health departments have been outstanding. Thank you @POTUS, @GovWhitmer &amp; all the hard working nurses &amp; support people making this happen! #wtpBLUE #Fresh https://t.co/a8j1f0f1mV	no					no	no
745	No reason China should worry about Quad (US, India, Japan, Aus) when they talk climate change, vaccines. US, India combined account for over 1/3 of global cases and more than 1/4 of global deaths from Covid-19. A lot to talk about and more to work on. Much to learn from E Asia.	yes		yes	yes	no	no	yes
746	Excellent #CovidVaccine news 👏 BNT162b2 (Pfizer vaccine) can neutralize three #VariantsOfConcern - UK (B.1.1.7 lineage), South Africa (B.1.351 lineage), and Brazil (P.1 lineage). https://t.co/QrBPEIgPSA #COVID https://t.co/Z1RFGLdLGu	yes	no	yes	no	no	no	no
747	Thank you to the Government of India for the donation of the 100,000 doses of the AstraZeneca vaccine. The vaccines arrived this afternoon and is a boost to our COVID-19 Vaccination exercise that will start on 10 March 2021. https://t.co/ka3lcWG6TW	yes	no	yes	no	no	no	no
748	Manufacturers must reveal crucial information about how COVID vaccine works It's possible that significant information that may be used to predict obvious potential short-term and long-term risks from the COVID-19 vaccines is being covered up. https://t.co/9MzHogqpZM	no					yes	yes
749	Pfizer and BioNTech will exceed their original global target for COVID-19 vaccines by as much as 20% this year, Pfizer Chief Executive Albert Bourla told @Reuters https://t.co/HJoIm8X8V0 https://t.co/Jy0RZok8Sk	yes	no	yes	no	no	no	no
750	You may experience side effects after your #COVID19 vaccine. This is because vaccines work by triggering a response in a person's immune system. Most side effects are mild and only last a short time. More on the vaccine: ▶️ https://t.co/6ePOXYDfmG https://t.co/xb666J4Gcn	yes	no	yes	no	no	no	no
751	It was just this week that we found out the Johnson &amp; Johnson vaccine was approved. Now on Friday, those vaccines are going into Minnesotans’ arms.   To the @Vikings team who stepped up and set up a vaccination site in record time, thank you. Fighting COVID is a team effort. https://t.co/JM0gTZX8N6	yes	no	yes	no	no	no	no
752	JJ vaccine does what Moderna and Pfizer do - it keeps you protected from severe Covid and prevents hospitalization and death. When my patients ask me which vaccine to take, trust that I’ll be telling them to take any of the three vaccines they can get.	yes	no	yes	no	no	no	no
753	It's OK to have questions about the COVID-19 vaccines...get the answers at https://t.co/aoM1GnuEs1 and let's get back to being together! @AdCouncil	no					no	no
754	The COVID-19 vaccine was only made available to the public after meeting strict safety and effectiveness criteria. Vaccines work by teaching your immune system how to defend itself against attack from the virus. Read more: https://t.co/MPCevFV6SM https://t.co/ryk02jSGOR	yes	no	yes	no	no	no	no
755	Just got #CovidVaccine shot #2. Grateful to truth based science to have safe and effective vaccines available. Please get vaccinated when you’re able. The #BidenHarris #Covid_19 plan will use a whole-of-government approach to get the pandemic under control. #WearAMask https://t.co/cil4YLCeDz	yes	no	yes	no	no	no	no
756	Great to be at Concordia Lutheran Church in Brevard County to announce an additional vaccination site that will provide 4,000 Johnson &amp; Johnson vaccines over four days to seniors age 65 and older. More here - https://t.co/Jg3GSFCvuX https://t.co/HHPMLGrXZA	yes	no	yes	no	no	no	no
757	Operation Warp Speed leaders waited more than two months to approve a plan to distribute and administer Covid-19 vaccines proposed by U.S. health officials, administration officials said https://t.co/pwcoXO17IR	yes	no	yes	yes	no	no	no
758	I see that #AstraZeneca paid a lot to #media but truth is that their vaccine as all COVID-19 #vaccines are unproved and may or may not prevent COVID-19. https://t.co/B7PGAyudn0 Evidence in my blog. Rest is propaganda loves. If someone says opposite he/she is paid to state it. https://t.co/tC5vZGYB7t	yes		yes	yes	yes	yes	yes
759	Alaska makes vaccines available to those 16 and older, becoming 1st state to remove eligibility. The state has become a leader in quickly vaccinating its residents, benefiting from relationships with tribal health organizations. requirements https://t.co/ZIgp9on2AW	yes	no	yes	no	no	no	no
760	"Dr. Ashish Jha says on @the_herald podcast ""we now have a pretty high degree of certainty"" that Covid vaccines reduce transmission and says his best guess is that they reduce transmission by 70-90%. https://t.co/Gf1Yxen5pf"	yes	no	yes	no	no	no	no
761	Read more about how the EU, UK, US and others are blocking the expansion of vaccine production at the WTO, thus prolonging the pandemic. From the WTO: https://t.co/tHLPGjC8DY Detailed Q&amp;A from Human Rights Watch: https://t.co/3vOYZT2Fae https://t.co/zNZzrT6DF6	yes		yes	yes	yes	yes	yes
762	The proposal led by India and South Africa urged the WTO to temporarily waive off intellectual property rights for vaccines and Covid-19 related treatment https://t.co/v1DstMUQXA	yes	no	yes	no	no	no	no
763	South Africa, India, and more than 100 other nations have called on the World Trade Organization to temporarily waive patents for COVID-19 vaccines https://t.co/vxEn8RURWr https://t.co/ULseR92LMf	yes	no	yes	no	no	no	no
764	The FDA set a goal for Covid-19 vaccines trials of an efficacy rate of at least 50% and a confidence interval lower bound of no lower than 30%. Here are efficacy confidence intervals from major coronavirus vaccine trials. https://t.co/N1it9ZKnQW https://t.co/yWtdaiLS0l	yes	no	yes	no	no	no	no
765	Creating the foundation today to address challenges of tomorrow: we’re evaluating a 3rd dose of our #COVID19 vaccine against current &amp; new variants. We’re also discussing regulatory pathways similar to that of the flu vaccine to adapt vaccines if needed. https://t.co/13moUoWmvO	yes	no	yes	no	no	no	no
766	Dozens of deaths have been reported to the federal government among people who received COVID-19 vaccines in Ohio, but authorities said there is no evidence vaccination contributed to the deaths. https://t.co/ApyyzhoJbk via @mattwrighttv	yes	no	yes	no	no	no	no
767	BREAKING: The Richmond and Henrico Health Districts today will begin registering people in the rest of Phase 1B for COVID-19 vaccines, including those 16-64 with pre-existing conditions.	yes	no	yes	no	no	no	no
768	Took my first dose of the COVID Vaccine today at V.R.Multi Speciality Hospital, Kurnool. Kudos to our scientists and doctors for their efforts. They developed Vaccines in shortest possible time. Also, appeal everyone to take Vaccine. Lets make #CoronaFreeIndia https://t.co/bgpM47KAKK	yes	no	yes	no	no	no	no
769	Vaccines: a fact-check. Covishield &amp; Oxford-AstraZeneca AZD1222 COVID-19 vaccines are one and the same. Covishield is the name licenced for AZD1222 manufactured in India. Any suggestion that the AZ/Covishield vaccines being used in 🇺🇦 differ in formula is categorically incorrect	yes	no	yes	no	no	no	no
770	Denying poor countries the Covid vaccine to allow Pharma to profit from IP is cruel &amp; morally bankrupt. This should be a no-brainer. President Biden must grant the waiver so that millions around the world can develop the vaccine and save lives. https://t.co/VWjNEIvrT6	no					no	yes
771	Former West Indies captain Sir Viv Richards and other players thank PM Modi for India’s gift of Covid-19 vaccines #VaccineMaitri #COVID19 #CovidVaccine #LargestVaccineDrive https://t.co/edivsZW45X	no					no	no
772	There are no COVID-19 vaccines specifically produced for Africa or Nigeria.  The vaccines we will use in Nigeria are the same vaccines being used in the USA, UK, Israel, France, Germany, and most European countries. #YesToCOVID19Vaccine https://t.co/PxmjUfjfsQ	yes	no	yes	no	no	no	no
773	"CDC Director Dr. Walensky says ""the more virus that is out there and replicating ... the more likely that variants are going to emerge."" Walensky stresses that stopping the spread is key to prevent variants that risk the efficacy of Covid-19 vaccines. https://t.co/VenYirdU3w"	yes	no	yes	no	no	no	no
774	China is doing a much better job sharing its Covid vaccine with the world than Western nations are https://t.co/UBPbcHfy7n (via @bopinion)	no					no	no
775	This month, two of Cuba's homegrown COVID vaccines, Soberana 02 and Abdala, will commence final-stage clinical trials and scale up production, with immunization of at-risk groups slated for late March. https://t.co/zS1P3H4NYk https://t.co/zOUKDNg19Q	yes	no	yes	no	no	no	no
776	The vaccines approved for use in the UK have been developed by Pfizer/BioNTech and Oxford/AstraZeneca. They have met strict standards of safety, quality and effectiveness. Read more 👇 https://t.co/MPCevFV6SM	yes	no	yes	no	no	no	no
777	Russia, China, and Iran have been carrying out info operations to manipulate narratives around #coronavirus vaccines. ASD analyzed &gt;35,000 vaccine-related messages captured on our Hamilton 2.0 dashboard to understand the impact of these ops. https://t.co/XvZjOhTFgs	yes	no	yes	yes	yes	yes	yes
778	An exciting moment. The first #COVAX COVID-19 vaccines arrive on @flyethiopian this morning. Congratulations, @lia_tadesse @FMoHealth and @UNEthiopia on your fine national and international leadership. No one is safe until everyone is safe. https://t.co/uRKFqoaNYD	yes	no	yes	no	no	no	no
779	(Reuters) - The U.S. Centers for Disease Control and Prevention (CDC) said on Wednesday people who have been given full doses of the coronavirus vaccine no longer need to quarantine after an exposure to someone with the COVID-19 disease. ⁦@CDCgov⁩ https://t.co/tYqmmUfoTM	yes	no	yes	no	no	no	no
780	As evidence grows and new virus variants emerge, updated #COVID19 vaccines may be needed in the future to protect against these variants. More in detail 👇https://t.co/3CcjlkaH2D	no					no	no
781	“What we really are hoping for &amp; what we want out of these vaccines is that we keep people out of the hospital and we keep people from dying,” - BMC's infectious diseases expert, @JaBarocas weighs in on the introduction of a new #vaccine, via @IBTimes: https://t.co/G2NPxAnRaO	no					no	no
782	Pleased to address Finance Ministers at the Financing #COVID19 Vaccines for Africa meeting yesterday. One of the main @WHO priorities now is to increase the ambition of #COVAX to help all countries end the pandemic by scaling up manufacturing https://t.co/zwHxh9C24a #VaccinEquity	yes	no	yes	no	no	no	no
783	Newly updated: Comparing the #COVID19 vaccines developed by Pfizer, Moderna, and Johnson &amp; Johnson https://t.co/P4vBP5lwAj via @statnews @HelenBranswell	no					no	no
784	We administer COVID-19 vaccines under the expert direction of the MHRA. The MHRA issued the statement below on Thursday. Similar advice was issued by the WHO and the European Medicines Agency. https://t.co/OYoL1VPde1 @MHRAgovuk	no					no	no
785	Several states have moved from risk-based to age-based systems for distributing COVID-19 vaccines. People with high-risk disabilities say that change cast them aside — and that they should've been prioritized. https://t.co/YI6MKewlmt	yes	no	yes	no	no	no	no
786	The first round of #COVAX vaccines has arrived in #SriLanka! This is an important step in our goal to ensure equitable and fair distribution of #COVID19 #vaccines globally. Read more here: https://t.co/Itqodh6hyq #COVID19LK #COVID19SL #SriLanka #lka @GotabayaR @PresRajapaksa https://t.co/yTc8yJqz9j	yes	no	yes	no	no	no	no
787	All vaccines are extensively tested before they are introduced, and this vaccine is no exception. Dr Mary Ramsay, head of immunisation at @PHE_uk, talks about the safety standards for the #COVID19 vaccine. Find out more: ▶️ https://t.co/PKVgX1hLvB https://t.co/DeokgTaBXG	yes	no	yes	no	no	no	no
788	Superbly written article on the interplay between where we are w vaccines and the need for tests to support our vaccine efforts. Highly recommend - short read. By ⁦@JenniferNuzzo⁩ and ⁦@EmilyPondMPH⁩ ⁦@JohnsHopkins⁩ via @NYTOpinion https://t.co/qaN9MraUHX	no					no	no
789	We know we can't beat COVID without equitable vaccine allocation. The collar counties realized they weren't getting a fair share of vaccines, so my house and senate colleagues fought for the people who need them most. I'm adding my voice to the chorus. https://t.co/vlkX9nDsXk	yes	no	yes	no	no	no	no
790	New Comment article from @DonnaFarber3 and John Teijaro - COVID-19 vaccines: modes of immune activation and future challenges https://t.co/InyFPuk9QC #COVID19 #SARSCoV2 https://t.co/EfXmopSeYh	no					no	no
791	The QUAD Leaders will discuss ongoing efforts to combat the Covid-19 pandemic and explore opportunities for collaboration in ensuring safe, equitable and affordable vaccines in the Indo-Pacific region: MEA	yes	no	yes	no	no	no	no
792	Soon, vaccines and vaccine passports may not be the only things required for travel. A growing number of “experts” are now pushing for the removal of exemptions which protect infants from mask mandates. Great read. Be prepared for what's ahead. https://t.co/qRdeRc45if	yes	yes	yes	yes	yes	yes	yes
793	Cargo carrying life-saving COVID-19 vaccines has landed in Fiji to support the @FijianGovt in protecting people against this disease. Many thanks to all our partners and donors for making this historic moment a reality. @FijiPM @FijiAirways @Nadokoulu @UNICEF @UNICEFSupply https://t.co/G3x0EgdWKV	yes	no	yes	no	no	no	no
794	Austria, Denmark and Israel have agreed to jointly develop Covid 19 vaccines in response to, or even in anticipation of mutant virus unresponsive to current vaccines. Well-governed smaller states are no longer automatically outclassed by big boys as in the iron &amp; steel age	yes		yes	no	no	no	no
795	“What we need is as many good vaccines as possible,” Dr. Fauci said. “Rather than parsing the difference between 94 and 72, accept the fact that now you have three highly effective vaccines. Period.” https://t.co/33WRxK6OOj	no					no	no
796	When manufacturers began planning for the development and mass production of COVID-19 vaccines, they knew they could count on Parker for support. https://t.co/zfSolp1aNr #ParkerPurpose https://t.co/MKiq9iiwrk	no					no	no
797	In new campaign, four former Presidents and First Ladies team up promote COVID-19 vaccines. Answers to a lot of top questions on the vaccines are here: https://t.co/v6QML30vKa https://t.co/DVAobbpn2F	yes	no	yes	no	no	no	no
798	Two new COVID-19 vaccine locations open Tomorrow in Miami-Dade County. •Allen Park Community Center •Miami Springs Community Center They will open from 9am-5pm and will administer 500 vaccines first come first serve with no appointments.	yes	no	yes	no	no	no	no
799	We must suspend the patent and Intelectual property rights on vaccines for covid 19 in order to save lives. We must put public health befor profit and call for a #PeoplesVaccine and #NoPatent	no					no	yes
800	The COVID-19 vaccines are against one variant of one virus. Our annual 'flu 'shot' is actually 3 or 4 different vaccines against different viruses. A multi-variant COVID vaccine is certainly feasible for the future. https://t.co/2tdmDvVCra	yes		yes	no	yes	no	yes
