tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
219	BREAKING: Trump could still own shares in a company that, according to the CDC, will play a major role in providing Coronavirus test kits to the federal government, which means Trump could take advantage of Coronavirus tests. #COVID Ó19 #coronavirus URL	yes	yes	yes	yes	yes	no	yes
220	Coronavirus COVID-19 Global Cases Followed by the University of Johns Hopkins URL	no					no	yes
221	Did you all know that there are 96,950 cases of COVID-19 at the moment? Did you all know that 3,308 people died from this? But did you all know that 53,981 of these cases have already recovered? Stop letting the media control your brain. Fear tactics are real tactics. Do your research.	yes	no	yes	yes	no	no	no
222	Dear USERID Pence: Is the following true? Do you have a plan? Also, when will local jurisdictions get the #Coronavirus test kits you promised?	no					no	yes
223	I work with a mat sallah boss and every time he hears someone sneeze or cough he would ask them to return immediately, or work from home. The thing at our Asian is, we still think RAJINNYA DTG KERJA WALAUPUN SAKIT so much dedication but you are not just dispersing germs....	yes	no	no	yes	no	no	no
224	The same people used in several photos for crown claims in different cities around the world &gt;&gt;33 is apparently a predominant number.	yes	no	no	yes	yes	yes	no
225	After weeks of federal government drags on the VOCID-19 tests, Trump has just admitted to the cameras that he wants to manipulate the measurement of the outbreak for his personal political benefit.	yes	no	yes	yes	yes	no	yes
226	Tomorrow, this boomer is going to be 25 years old. I will go to France to ski + maybe get the virus corona, so I will be above all AFK. To celebrate I give this cool Nomad knife away. Just retweet to enter. Choose a random winner when I am home!	yes	no	no	no	no	no	no
227	Korea: give a free trial kit for covid-19 PH: us on tiktok!!!	yes	yes	yes	no	yes	no	yes
228	Today, the #coronavirus summarizes: -95 270 confirmed cases worldwide &amp; 3,281 deaths -80% of new cases in WHO estimates ~3.4% of cases of #COVID19 are dead -It's time to get out all stops -@DrTedros - Countries must adopt a global and government-wide approach	yes	no	yes	no	no	no	yes
229	I wash my hands: [Farewell Sharona voice] crown die	no					no	no
230	PIR Grandfather can you get 30 gifted submarines?'	no					no	no
231	WTAF?!! A man in Dartmouth with the symptoms of #COVID19 was asked for auto quarantine pending test results. He decided that he was fine and went to a party. The results returned positive the next day. Now another has. Why so many people treat it like a joke? #CoronaVirusUSA	yes	no	yes	yes	yes	yes	yes
232	What works to stop the spread of Coronavirus: 1. Wash your hands for at least 20 seconds 2. Cough and sneeze in the elbow 3. Stay home if you are sick What does not work: 1. Racism	yes	yes	yes	no	no	no	no
233	Touching one face is not recommended because #Coronavirus spreads all over the world. Touching another's face is simply unacceptable. #JustSoWrongJoe #NotOKayJoe URL	yes	no	no	no	no	no	no
234	Here is my announcement of public interest: If USERID says or tweets something in conflict with what doctors and experts have said about the #CoronavirusOutbreak, trust doctors and experts.Your life and that of your family and friends may be at stake.	no					no	yes
235	The scariest thing about COVID-19 is that it looks like a JIRA ticket.	no					no	no
236	Vietnam was the first country to fully contain SARS and COVID-19 (without death) and developed a rapid test kit in a month that WHO said it had to take four years. WHO is now consulting Vietnam to get help with the global crisis.	yes	yes	yes	no	yes	no	yes
237	Every year, more people die of regular madness than the number of people who died of the Corona virus who wash your hands and cover your mouth when you cough, take your fucking vitamins and stop being racist to all the Asian people you see.	yes	yes	yes	yes	yes	yes	yes
238	Translation - A 60-year-old woman took a cold and is fine.	yes	yes	yes	yes	no	no	no
239	It's the URL of the coronal hour.	no					no	no
240	Do not die of #Coronavirus without seeing this first one, it is the best clip you will watch this year. #Covid_19 #Thoughts Thursday #ThursdayMotivation #Coronvirus URL	no					no	no
241	CONTINUES THE TEST OF #COVID (')19 IS A DERECTION OF LAW BY USERID He has known since Jan about #coronavirus. What is particularly shameful is that USERID uses artificially deflated numbers because of the lack of tests to say that the virus has been stopped.	yes	no	yes	yes	yes	yes	yes
242	If I had the crown, I wouldn't be as crazy as 40 would give me a lot of time to catch up on the shows and all that, read, write a bunch and if I'm lucky, die	no					no	no
243	this is the best set of information I found on the corona virus and it is worth looking at the full URL 10mins	no					no	no
244	Normal ill ppl vs people with Corona virus #CoronaVirusChallenge URL	no					no	no
245	The community hate virus is more deadly than the Corona virus!	no					no	no
246	The attempt of USERID to minimize the #Coronavirus has not aged well. According to USERID, there are more than 215 cases &amp; 14 deaths, of which 56 new cases today. Due to the lack of tests by the administration, we still do not know the extent of the spread of the virus.	yes	no	yes	yes	yes	yes	yes
247	Corona Virus is temporary. Home music is forever	no					no	no
248	Denition tests for coronavirus victims to help your approval numbers should be considered attempted murder. URL	no					yes	yes
249	Coronovirus #COVID19 is cancelled!	no					no	no
250	You all tweeted about corona but not about Corinthians smh	no					no	no
251	The whole world: Corona Virus is dangerous. Jamaicans: URL	no					no	no
252	This is the coffin there as you can see URL	no					no	no
253	Like an invasion of hostile aliens from outer space, COVID-19 is an enemy of the human species that will not negotiate. It does not care about your nationality, ideology, politics, or religion. This enemy of all of us requires a global effort to fight, guided by science and not by magical thought. URL	yes	no	yes	no	no	no	no
254	It's Friday son of a bitch, you come with a bag of nuts filled with Corona juice and a breathing mask....	no					no	no
255	#VIDEO: The circumference area around Holy Kaaba at #Makkah Mosque has been temporarily emptied of people in order to clean and sterilize it, due to fears of #Coronavirus and to ensure the safety of pilgrims. URL	yes	no	yes	no	no	no	no
256	DOH IS OFFICIALLY ON TIKTOK!Learn the protective measures against COVID-19 in this TikTok video! Join the #covidence challenge! Follow DOH Tiktok's official account at ID:dohgovph URL	no					no	no
257	A nurse-exposed to #coronavirus and USERID Quarantine Hammer MALADE for the initial REFUSING and the delay of the #COVID19 test. What a ridiculous and uneducated response... it is a public health emergency.	yes	no	yes	yes	no	yes	yes
258	Bring more hope! Science works! URL	no					no	no
259	As of March 6, 15h KST, #BTSARMY donated approximately 505,500,000 won for COVID-19 relief in 9 days!!	yes	no	no	no	yes	no	no
260	"President Trump could create a remedy for the COVID-19 and we would hear ""not my remedy"" from the TDS crowd. They say we are a cult, while we are actually a family. The Trump team is a dynasty and this dynasty will make it re-elected. #Landslide2020"	no					no	no
261	After USERID and his friends minimized the #CoronavirusOutbreak, Pence now admits that there are not enough #coronavirus test kits. Experts (including me) saw this coming for weeks and called for #COVID19 point of care tests. Their incompetence will cost lives.	yes	no	yes	yes	yes	yes	yes
262	#HongKongers decided not to listen to their own government for good reasons and decided to wear masks to protect themselves. #HongKong had the first case of #coronavirus much earlier than most countries on this list and had seen almost little or no increase in cases since.	yes		yes	no	yes	no	yes
263	So there's a local transmission, wash your hands, don't cough, and don't sneeze on people.	no					no	no
264	Kerala is the only state in India that has managed to stop 3 deadly viruses, Corona, Nipah and BJP.	yes	yes	yes	no	yes	no	no
265	This latest report of SARS-like lung lesions is consistent with previous clinical reports of #coronavirus cases of #China. At least 1 patient who survived #COVID19 later received a lung transplant due to permanent fibrosis ('healing') of his lungs. URL	yes	no	yes	no	yes	yes	yes
266	My bihun sup is not perfect without sambal hitam	no					no	no
267	Donations to the U.S. government are managed by a specific U.S. Treasury office; you do not send a cheque to an office of the Assistant Secretary of Health — see URL	yes	no	no	yes	no	no	yes
268	So here's a question for today: if you're a doctor in the Seattle area, can you, from today on, order a VOCID-19 test for any patient you think should be tested? Curious to hear real health professionals in the region.	no					no	yes
269	What is the coolest way we can say '16 people have been tested'	no					no	no
270	This #coronavirus emergency response package gives our government the resources it needs to deal with this public health crisis – without stealing a penny of other critical initiatives. With my signature, it goes to the president's office.	yes	no	yes	no	yes	no	no
271	Virus needs us to travel. Let us 'Beat The Virus' with conscious and responsible action. Does not allow Virus to dislodge and disturb your lives and that of the Nation. - Sg #CoronaVirus	no					no	no
272	Nero still laughs. As people die &amp; his administration disturbs the COVID-19 response, DONALD TRUMP introduces another TAXPAYER-FUNDED vacation to his private LUXURY RESORT. I am really trying to comply with a social media policy that certainly prohibits cursing a corrupt POTUS.	yes	no	yes	yes	yes	yes	yes
273	We called him here first, or at least among the first... it would be good news.	no					no	no
274	The ability to contain the epidemic of #COVID19 is a tribute to our unit &amp; resilience. It also talks about the collaboration between our government, people, &amp; the many private companies that have increased production to protect public health &amp; make it impossible: URL	yes	no	no	no	no	no	no
275	Dear USERID A reminder that last week in the USERID case commission, USERID refused 6 times to deny that #coronavirus is a hoax.	yes	no	yes	yes	no	yes	yes
276	There is something strange going on with Turkey. It refuses to give evidence about the Corona virus to the WHO. There are rumors that the problem is almost as with IRAN. Some cases are reported on Turkish airlines.	yes	no	yes	yes	yes	yes	yes
277	Japan: Close Schools Italy: Close Schools and Football Games China: Close All Olympic Games; Can Cancel Trump: Coronavirus is a lie, my intuition is that experts are wrong, and you should go to work and school. #TrumpVirus #COVID19 #Coronvirus	yes	no	yes	yes	yes	no	yes
278	Don't interrupt! Blame 4 #coronaviruschina will allow us to unite against the New Evil Empire. This pandemic killed not only the Chinese but also the people around the world. Wuhan's victims shout false as vice-first visit. URL	yes	no		yes	no	yes	no
279	According to TMZ, and other reliable sources. Selena Gomez would have donated $1,000,000 to vaccine research to help prevent the spread of VOCID-19 also known as Coronavirus.	yes	yes	yes	no	yes	no	no
280	Dear #Patriots, Who else finds it strange that #FakeNewsMedia continues to vomit this frightening #coronavirus &amp; gives us daily the deaths of this disease... when they could care less about how many deaths occur every minute following abortions??	yes		yes	yes	no	yes	no
281	6 March 20:00 19:00 GMT+2 Number of confirmed cases of #COVID19 in the region ♫Afghanistan 1 ♫Bahrain 56 ♫Egypt 15 ♫IR Iran 4747 including 124 deaths ♫Irak 38 including 2 deaths ♫Jordan 1 ♫Kuwait 58 ♫Lebanon 16 ♫Morocco 2 ♫Oman 16 OPT 7 ♫Pakistan 6 ♫Qatar 11 ♫Tunisia 1 ♫KSA 5 ♫UAE 29 URL	yes	no	yes	no	no	no	yes
282	Trump's campaign continues CNN on Russia's false and defamatory statements, seeks millions of damages. Fake News Media is worse than #coronavirus. The enemy of the people! THE GREAT SELECTION. You are the news now.	yes	no		no	yes	no	no
283	Three other Iranian officials reportedly died of #COVID19. Either being a politician makes you extra-susceptible to coronavirus, or the prevalence of the disease is orders of magnitude higher than the government admits: URL	yes	no	yes	yes	yes	yes	yes
284	USERID Donald Trump cancelled his trip to the CDC in Atlanta because someone would have had #coronavirus?? #hypocrite URL	yes		yes	yes	yes	yes	yes
285	Why cancel a visit if it's just a hoax, or worse a flu? #GermaphobeTrump has 2 standards. Anyone who is infected with VOCID-19 can still go to work, unless it's the Chief Bonespurs URL	yes		yes	yes	no	yes	yes
286	ATTENTION: This man is the ROI of the empire of collusion deception. Trust in anything he says or writes. He is pure disinformation.	yes			yes	no	yes	no
287	The media bombards us with questions about false cases. I will be the one to know first. I ask you to stop false news #Coronavirus URL	yes	yes	no	yes	no	yes	no
288	New York AG warns the televangelist #JimBakker to stop selling the fake #CORONAVIRUS CURE #LisaLandau, head of the A.G.A. Health Care Office, sent a letter of cessation to Bakker Thursday threatening to bring a lawsuit #MOG. #BlueWave2020 #MAGA #Christians URL	yes	no	yes		yes	yes	no
289	Before the Corona Virus reached South Africa, Trevor Noah was on the daily show laughing at the fact that we were going to die because of China and their fake stuff. Some Americans were offended that he was mocking such a serious situation and he was like	yes	no	yes	yes	no	yes	no
290	"Since this will never be reported by the media, I wanted to share a copy of this cheque. USERID is once again donating its salary back to the U.S. government.""This quarter, it will be given to USERID to confront, contain, and fight #Coronavirus."	yes	no	yes	yes	yes	no	yes
291	Thank you, #MichaelBloomberg. Here is a little practical (involuntary) demonstration on the way to the spread of #coronavirus by the most senseless person in America: touch community food as much as you can with your salivated fingers. #MiniMikeBloomberg #DroolingBloomberg	no					no	no
292	"People, when you say ""Corona virus is not a big problem, it only kills people with disabilities, the elderly, the cornial sick, and immunocompromised"", the implication is that these people are sustainable. Please be more careful."	no					no	no
293	Just 1 case of Corona Virus in India and people are crazy about masks!! Daily 400 people die in road accidents and still no madness for helmetsThinking face #safetyaves than this virus or road accidents!	yes	no	yes	no	no	no	no
294	President USERID is committed to giving his salary during his term of office. Honouring this promise and in order to better protect the American people, he gives his 2019 T4 salary to USERID to support efforts to confront, contain and combat the #Coronavirus.	yes	no	yes	no	yes	no	yes
295	I live in Seattle, I have all the symptoms of COVID-19 and I have a history of chronic bronchitis. Since I work in a physiotherapy clinic with many more than 65 patients and those who suffer from chronic diseases, I decided to be responsible and go for the test.	yes	no	yes	no	no	no	yes
296	"My dad said, ""Why don't you cure the corona virus?"" And I told him he reminded me of this home movie clip."	no					no	no
297	Experts from around the world have advised to reduce mass gatherings in order to avoid the spread of the new Coronavirus COVID-19. That is why, this year, I decided not to participate in any Holi Milan program.	yes	no	yes	no	no	no	yes
298	Prime Minister of Israel Benjamin Netanyahu USERID encourages Israelis to adopt the Indian way of greeting #Namaste at a press conference to mitigate the spread of #coronavirus	yes	no	yes	no	no	no	no
299	Dear USERID: You knew about #Covid_19 in January. It's March and your Administration still doesn't have enough test kits. It's inconceivable and a breach of duty. Stop minimizing the #CoronaOutbreak and start directing. Lives are at stake. <link>	yes	no	yes	yes	yes	no	yes
300	Safety is always the first. Don't panic and stay safe. #CoronaAlert <link>	no					no	no
301	Countries with the highest number of diagnoses of #coronavirus 1. China 2. South Korea 3. Italy 4. Iran 5, Japan 6. France 7. Germany 8. Spain 9. Singapore 10. United States.	yes	no	yes	no	no	no	yes
302	I am amazed by the depth of #coronavirus information that is broadcast in #Singapore. On this site, you can see every known case of infection, where the person lives and works, in which hospital they were admitted, and the network topology of carriers, all arranged over a series of time <link>	yes	no	yes	no	no	no	yes
303	Thank you, continue the great work!	no					no	no
304	The new #coronavirus killed about 3.4% of confirmed cases worldwide - making it more deadly than the flu, but still containable. Seasonal flu mortality rate is less than 1% URL	yes	no	yes	no	no	no	yes
305	Nigeria is able to effectively manage the Ebola and Corona virus, just let you know that the incompetence in everything else is on purpose	no					no	no
306	I am announcing a new directive requiring NY health insurers to waive the sharing of costs associated with #coronavirus tests, including emergencies, emergency care and office visits. We cannot allow the cost to be an obstacle to access to COVID-19 tests for any New Yorker.	yes	no	yes	no	no	no	yes
307	Now they want to clean up	no					no	no
308	Netanyahu announces Israel's new extreme measures against #corona. He orders the Israelis to stop shaking hands, rather suggests following the Indian custom of Namast.	yes	no	yes	no	no	no	no
309	I just talked to the emergency doctor who says he sees cases that he has 99% certainty are #coronavirus. Negative for flu, recent trips, work at airports. It is not allowed to test. Patients return to work because they cannot take free time with a firm diagnosis. Other emergency doctors who see the same thing.	yes	no	yes	yes	yes	yes	yes
310	Slowly, all Hindu traditions will be accepted by the world. Yoga is already in. The need for family system & vegetarianism is terrible, universal acceptance to fight terrorism, polytheism to fight the hatred and fanaticism of communists. Time for non-scientific Abrahamic principles is over.<link>	no					yes	no
311	Congress should NOT link emergency funding #coronavirus to reauthorization #FISA. We MUST reform our FISA system to restore the confidence of the American people in our justice system and ensure what happened to USERID and its campaign in 2016 never again.<link>	no					no	yes
312	The members of #EXO #Chanyeol, #Lay, #Suho and #Kai donated a total of 170 million won to the Korea Disaster Relief Association Hope Bridge to help fight the epidemic of #coronavirus. #COVID19 USERID USERID #ì°ì ́ ́ #ZhangYixing #ì Óí Ł #ì Ó Ó	yes	no	no	no	yes	no	no
313	Dear USERID Pence: What are you hiding from the American people? Why don't you let people see and hear what the experts say about the #CoronaOutbreak?	no					no	yes
314	Dear USERID, Don't waste India's time playing clown with your social media accounts, when India is facing an emergency. Focus each Indian's attention on taking care of the challenge of the Corona virus. Here's how we do... #coronavirusindia	no					no	no
315	Hang on - #China Communist Party now denying #CoronavirusOutbreak was born in China? This after the catastrophic mistreatment of the virus in Beijing caused a global health crisis? What collection of incompetent thugs and liars <link>	yes		yes	yes	yes	no	yes
316	The World Health Organization has confirmed that Covid-19 is more deadly than seasonal flu, but does not transmit as easily. Read the latest updates on the Coronavirus epidemic here.	yes	no	yes	yes	yes	yes	yes
317	NOT PANIC! Here's everything you need to know &amp; to do as a responsible citizen.NOT PANIC! Here's everything you need to know and do as a responsible citizen. #coronavirusindia Microbe #covid2019 #CoronaAlert <link>	no					no	no
318	"Trump to Hannity on the WHO saying that the mortality rate by coronavirus is 3.4%: ""I think the number of 3.4% is really a false number. Now it's just my intuition, but based on many conversations... personally, I would say that the number is well below 1%."""	yes	yes	yes	yes	no	yes	yes
319	Dear USERID: Why don't we still test the scale we need to contain the #CoronavirusOutbreak? Have you ever apologized for criticizing your administration?	no					no	no
320	Thank you for the inspiration #India- from today all Israelis say #Shalomð ð ð ð °±#Namasteð ð °® ð °3	no					no	no
321	If that's true, the USERID officials who refused to test the coronavirus for exposed U.S. Embassy staff must resign. In addition, a reminder that last week on the USERID committee, USERID refused 6 times to deny that #coronavirus is a farce. <link>	no					no	yes
322	An appeal to all Democrats who come to the presidency, or anywhere else. Do you want to join President Trump in giving your quarterly salary to fight #CoronaVirus? Citizens would be very grateful. Thank you in advance.	no					no	no
323	A state of emergency has been declared for LA City and County due to confirmed cases of Coronavirus. Angelenos must be prepared but not panicked. Listen to expert advice. Be sure to follow USERID and USERID for the latest information and recommendations. <link>	yes	no	yes	no	no	no	no
324	We're doomed. #coronavirus #Covid_19 URL	no					no	no
325	USERID Please post this. It shares vital information and is a class on how to lead in times of crisis An excellent speech from Singapore's Minister of Health, Mr. Gan Kim Yong. An excellent way to describe #coronavirus #CoronaVirusUpdate	no					no	yes
326	#B52Questions 1. Why is Rudy not under arrest? 2. Why isn't Harvey in Rikerâ îs? 3. Why is Cuccinelli still working? 4. Has Barr resigned? 5. When is Flynn convicted? 6. Who trusts Pence and Ms. Miller for the messages on the #coronavirus? 7. Is Raîs happy with their man?	no					no	yes
327	Globally, about 3.4% of reported cases of #COVID19 have died.	yes	no	yes	no	no	no	yes
328	It is a fair question of whether the lack of tests is due to the blatant incompetence of the USERID administration, or Trump's declared desire to minimize the #CoronaOutbreak. Anyway, we now have serious consequences. And we cannot get those critical weeks back.	no					yes	yes
329	Nothing to see here people. Only the USERID stopping an invoice of corona virus because it does not allow all their great pharmaceutical friends to bill what they want for a rescue vaccine that has not yet been developed. #OneVoice1 <link>	yes		yes	yes	yes	yes	yes
330	Unbelievable! What South Korea does is really bend their curve #Covid19 epidemic. Only 131 new cases today, compared to 909 on February 29. It's not just China. This can be done clearly. URL URL	yes	no	yes	no	no	no	yes
331	"My students have noticed that the VOCID-19 shows us how any status ""honorary white"" placed on Asians in the United States has always been provisional."	no					yes	no
332	The thing that everyone under the age of 50 must realize is that we are probably not going to die of COVID-19 but we will be absolutely the vectors that transmit the disease to the elderly who will * die*, which is why we must take precautions as well.	yes	no	yes	no	no	no	no
333	They did not reduce taxes. They did not bail out businesses. They just attacked the public health emergency. The way to allow economic recovery is to focus on public health. URL	yes	no	yes	no	yes	no	yes
334	Sungai Buloh Hospital will soon be the COVID-19 center. Let this effort be a paradigm for a better precaution for all Malaysians. We organize beds 100% for patients COVID-19, &amp; re-distribution of patients in the house to the other tertiary hospital/district center for the continuation of care.	yes	no	yes	no	yes	no	no
335	"Within 5 months of the outbreak of Corona Virus, 3800 people around the world have died. In the same period The flu killed more than 310,000 people. Wake up! The Coronavirus ""Effraction"" is a maufacture crisis. Ask yourself: Who benefits from this crisis? Do you feel me??"	yes	yes	yes	yes	yes	yes	yes
336	If you didn't blame Obama for about 12,000 deaths of American swine flu (and I didn't), but you want to spin around and somehow pin about 22 corona virus on Trump/Pence, then YOU are the screwed up problem with the political discourse in this country.	no					yes	no
337	Short video... #Coronavirus spreads worldwide #Wuhan #COVID2019 #koronawirus #Korona #CoronavirusSpread #CoronaVirusUpdate URL #COVID19	yes	no	yes	no	no	no	no
338	Looks like the corona virus is anti-black and I agree with this URL.	yes	no	yes	no	yes	no	yes
339	Chinese crown virus be like URL	no					no	no
340	Covid-19 hit during the cold/flu season. Do you wonder if you might have the virus? This graph on #covid19 v. cold v. flu is useful: URL	yes	no	yes	no	no	no	no
341	North American: *Hygienic paper gassing, noisy debate on the merits of hand sanitization* France: For the last time, cocaine does not prevent the CORONAVIRUS URL	yes		no	no	no	no	no
342	Our graph #FlattenTheCurve is now on USERID with an appropriate allocation &amp; a CC-BY-SA license. Please share far &amp; wide and translate it into any language you can! Details in the thread below. #Covid_19 #COVID2019 #COVID19 #coronavirus Thanks to USERID &amp; USERID URL	yes	no	no	no	no	no	no
343	The rude statements that spread misinformation and blame the Asians and the American Asian community for #coronavirus make us all less sure. USERID must delete this tweet and apologize immediately. URL	yes	no	yes	yes	yes	yes	yes
344	Threat: On the #Coronavirus, we can enter a period of acceleration of cases. The country may seem very different over the next two weeks. We will go through this, but we need to take measures now to limit the scope and impact of the virus. There are things we can do now to help us. 1/n	yes	no	yes	no	yes	no	no
345	For those liberals who blew up their plugs on people who call the Corona virus that is native to Wuhan the (wait for it...) #WuhanCoronavirus, here's a historical refresh... #Numbskulls URL	no					no	no
346	I just got a look at the guides to test VOCID-19 at a hospital in San Diego and they're... really bad! In order to get a test the patient must have had close contact with someone w a confirmed infection or went to an infected area. But it's totally insufficient!	yes	no	yes	yes	yes	yes	yes
347	$57 round-trip to LA, thank you corona virus URL	yes	no	no	no	no	no	no
348	#Coronavirus is spreading. Let education spread faster. Please read & retweet so that we are all ready for #COVID19.URL	yes	no	no	no	no	no	no
349	For all those who prefer consumer choice over a single paid health care system, understand that when you force people to access health care to be linked to their jobs, you take away their freedom and increase the precariousness of their lives.	no					no	no
350	I have just been informed that my COVID-19 lab result was negative. In an abundance of caution, I will remain under self-care on the advice of health professionals until Thursday at 2:00 p.m. I continue to feel good and show no symptoms.	yes	no	no	no	no	no	no
351	Corona got these cheap flights like hell why not URL	yes	yes	no	no	no	no	no
352	France, Spain and Germany are about 9 to 10 days behind in Italy in progress #COVID19; the United Kingdom and the United States follow at 13 to 16 days. In Italy, we have waited too long, these countries should really start implementing aggressive containment measures now. URL	yes	no	yes	no	yes	no	yes
353	Corona Virus Pro Tip: If you mix Emergency-C with Vodka you can't literally get sick, it's actually science	yes	yes	no	yes	yes	yes	no
354	.@SenSchumer &amp; I request that the Trump administration give priority to the health and safety of American workers and their families rather than to the interests of business.	yes	no	yes	no	yes	no	yes
355	"""Israel announces a two-week mandatory quarantine for all arriving abroad.""Do you want to bet that Israel has no epidemic in their country? Borders are a wonderful thing. #Coronavirus URL"	yes	no	no	no	no	yes	no
356	Nancy Binay is the best politician in recent years. Anyone who mocks her dark skin can now choke. URL	no					no	no
357	As a result of the #coronavirus, Senator Josh Hawley presented an invoice to put an end to the dependence of the United States on China for the manufacture and distribution of our medical offer. URL	yes	no	yes	no	yes	yes	yes
358	I wanted detailed Covid-19 data, but I had trouble finding numbers without media bias accompanying them. I collected them myself, and I share them here. In this thread: - Incubation time - Occurrence Symptoms - Transmission rate - The first 20 American cases by date and place (continued)	yes	no	yes	no	yes	no	no
359	Really dazzling analysis: The United States is more vulnerable than many countries to #coronavirus due to the combination of high numbers of uninsured sick leave, many unpaid, and leadership that has minimized the challenge while not preparing the country for it. URL	yes		yes	yes	yes	yes	yes
360	I don't know who needs to hear this, but Alberta just added COVID19 tests to ALL respiratory samples taken at the emergency or hospital. So if you're looking for the flu, you'll also get a response on #covid19. should be #StandardOfCare IMHO.	yes	no	yes	no	yes	no	yes
361	An antiviral spray against the new #coronavirus has been developed in Shanghai Public Health Clinical Center, which can be put in the throat as a shield against the virus. Spray can greatly help protect front-line medical personnel, but mass production for public use is not available at the moment.	yes		yes	no	yes	no	yes
362	#COVIDÃ1⁄419 Something we all need to be aware and alert. It's now up to third-generation infection. Watch this video (borrowed) to understand how easy it is to spread the virus. #coronavirus URL	yes	no	yes	yes	yes	yes	
363	Can anyone explain why people who have come into contact with the CPAC participant are doing quarantine instead of getting a #coronavirus test? Wouldn't we want to know as soon as possible if someone who has interacted with the participant now has the virus? URL	yes	no	no	no	no	no	no
364	"At a Korean government briefing on COVID-19's response: ""The government covers the financial costs of related tests and treatments rather than passing these expenses on to individuals. The government also reimburses medical facilities for losses incurred as a result of quarantine."""	yes	no	yes	no	yes	no	no
365	passport twitter has been silent since crown hit. should have spent ur money on Jordans	yes	no	no	no	no	no	no
366	EXCLUSIVE Nadine Dorries, Minister of Health, became the first MP to be diagnosed with coronavirus She has been in Westminster for a week, met hundreds of people, and attended a reception #10 hosted by Boris Johnson on the URL Thursday	yes	no	yes	yes	yes	yes	yes
367	Item A URL of the address	no					no	no
368	Four days ago, USERID said that it stopped the #coronavirus &amp; – it closed. From tonight, there are more than 1000 cases in America with at least 31 deaths. The virus has now spread to 37 states. And we still lack sufficient tests. #FactsMatter URL	yes	no	yes	yes	yes	yes	yes
369	I arrive in France after paying $00.38 for my round-trip plane tickets because of the URL for fear of the corona virus	yes	no	no	no	no	no	no
370	For my dear students: Due to the confirmed case of COVID-19 virus in Rizal, there will be no more research defense but you have to pass the manuscript on March 20. Stay home and work individually. P.S. your life is more valuable than your grades as a teacher I will do my part.	yes	no	no	no	no	no	no
371	"Kevin McCarthy calling Chinese corona virus is a racist ploy to make a public health problem something that can be blamed on ""others"" - API children in schools already mocking having the virus - this kind of ""leadership"" by Republicans is a real danger to us all."	yes	no	yes	yes	yes	yes	yes
372	If this fear of Corona does not end soon imma must intervene	no					no	no
373	Threat: On Friday, January 31, 2020, a few weeks before #Coronavirus officially spread to other countries (which led to the bad stock market week from February 24 to February 28), Trump Admin announced travel restrictions on China. Here are some of the reports it generated.	yes	no	yes	no	no	no	no
374	Look at the diagnostic hospitals COVID-19. St. Luke's, Cardinal, Makati Med, Medical City. COVID-19 is not only a health problem. There is a strong class problem as well. Pag-mayaman, COVID. Pag-mahirap, ubo a mal de gorge lang.	yes		yes	yes	yes	yes	yes
375	Tonight we crossed an important threshold: USERID ended 9 days ago. According to experts we consulted that the timing w NO NEW corona cases and NO stars w symptoms is a big turning point. More than 10,000 in a hotel w the virus present and no one is positive.	yes	no	yes	no	yes	no	no
376	If anyone near our store has to isolate themselves on the corona virus and are on the advantages, I will develop a two-week food package that will be delivered to your door.	no					no	no
377	Unbelievable! Kigali Bus Park passengers must wash their hands before boarding buses as a prevention and risk reduction #Coronavirus outbreak. #Rwanda URL	yes	no	yes	no	yes	no	no
378	Did anyone else notice that COVID-19 seemed to appear almost immediately after the failure of the impeachment?	yes	yes	yes	yes	no	yes	no
379	How did USERID fail to contain the #coronavirus? 1. By focusing on China, it failed to stop the virus from other countries; 2. By focusing on foreign nationals, it failed to stop the virus carried by American travellers; 3. By not testing, it left the virus undetectable. URL	yes	yes	yes	yes	yes	yes	yes
380	Zika, Ebola, Lyme disease, German measles, Spanish flu, Reston Virus, West Nile Virus, Hong Kong flu are/were all good tho? URL	no					yes	no
381	Just two months ago, the Taal volcano erupted, giving rise to great fear and suffering. Today, serenity reigns in Taal, reminding us that the outbreak of COVID-19, too, will come and go, and with social solidarity, we can emerge stronger as a nation.	yes	no	no	no	no	no	no
382	See some irregularities with the use of ff. in the articles, to provide clarity: ð☆§¬ SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus 2) is the virus. COVID-19 (Coronavirus Disease 2019) is the disease. That's why SARS-CoV-2 causes COVID-19. However, stay safe.	yes	no	no	no	no	no	no
383	#COVID19 is really contagious and not terribly dangerous, unless you've already compromised your health or lived in a place with a ton of pollution. It's a massive overreaction.	yes	yes	yes	no	no	no	no
384	Corona is a black light and America is a sperm-covered hotel room	no					no	no
385	Two weeks of sickness pay: ðð¬/06/§UK Â£188.50 What you would get if you lived in: ðððððð1Austria Â£574.70 ðððaGermany Â£574.70 ððaSweden Â£459.76 ðð3ððð ±Netherlands Â£402.29 ðőaðů Spain Â£241.37 Legal sickness pay in the United Kingdom is not enough to live. RT if you want decent #SickPayForAll #Coronavirus #Ridge #Marr	yes	no	yes	yes	yes	no	yes
386	Really confused here: we have three members of Congress who stand out prophylically because of a possible exposure to Covid-19, but aren't they tested? It looks like they should be tested, right?	yes	no	yes	yes	yes	no	yes
