tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
208	There is not a single confirmed case of an infected Asian in New York City. Stop discriminating because the virus definitely doesn't.	yes	yes	yes	no	no	no	no
209	Buying panic is a symptom of a dysfunctional society sick of individualism For those with liters of soap at home- do you realize that to slow down the transmission of COVID-19 you need other people cleaning their hands too?! A toilet paper fortress will not protect you	yes	no	yes	yes	no	yes	no
210	As soon as President USERID heard that #Coronavirus was a problem in China closed the entry into the United States of China. This saved many lives! #TrumpTownHall URL	yes	no	yes	no	yes	no	yes
211	I'm gonna have to go to TotalSportek for my funeral parties.	no					no	no
212	Epidemiologist Marc Lipsitch, director of Harvard's Center for Transmissible Diseases Dynamics: In the U.S. it's the opposite of the content.' URL	yes	no	yes	yes	no	yes	yes
213	I just have this: Hisham Hamdan's personal statement, Covid-19 @ Case 26. Read it. Open your eyes. URL	no					no	no
214	Toronto has another case of #COVID19 on a traveler who acquired the infection in Las Vegas. You heard that right - Las Vegas. USA is exporting cases and the travel history is rapidly becoming irrelevant. URL	yes	no	yes	yes	yes	yes	yes
215	ANSWER: Now there have been over 100,000 cases of #coronavirus worldwide. 3,398 people have died of #COVID19 and 55,672 people have recovered.	yes	no	yes	no	no	yes	yes
216	I decided to read almost all the articles that exist in #CoronaVirus today. My story is Biology and Neurology and I'm obsessed with capturing early parabolic trends, data and medical research. Here's a thread with the latest research Feel free to retweet or quote with credits	no					no	no
217	I would like once again to express my closeness to the patients of the #coronavirus and to the healthcare workers who care for them, as well as to the civil authorities and all those involved in assisting patients and preventing the spread of the virus.	no					no	no
218	"However, if Harry and Meghan were the ones to joke about it, it would be ""Meghan would wish the innocent citizens of Britain to die."""	no					no	yes
219	BREAKING: Trump could still own shares in a company that, according to the CDC, will play an important role in supplying coronavirus testing kits to the federal government, which means Trump could benefit from coronavirus testing. #COVID Ó19 #coronavirus URL	yes	yes	yes	yes	yes	no	yes
220	Global cases of Coronavirus COVID-19 tracked by the University of Johns Hopkins URL	no					no	yes
221	Did you all know that there are 96,950 cases of COVID-19 at this time? Did you all know that 3,308 people have died from it? But did you all know that 53,981 of these cases have already recovered? Stop letting the media control your brain. Fear tactics are real tactics. Do your research.	yes	no	yes	yes	no	no	no
222	Dear USERID Pence: Is this true? Do you have a plan? Also, when will the local jurisdictions get the #Coronavirus test kits you promised?	no					no	yes
223	I work with a boss mate salah and every time he listens to someone sneezing or coughing that would ask him to return immediately, or work from home. What about us Asians is, we always think that RAJINNYA DTG KERJA WALAUPUN SAKIT SO DECIDED MORE BUT YOU'RE NOT SUPERIENDING STRESS...	yes	no	no	yes	no	no	no
224	The same people used in multiple photos to claim crown in different cities around the world &gt;&gt;33 is an apparently prevalent number.	yes	no	no	yes	yes	yes	no
225	After weeks of the Federal Government dragging its feet in the COVID-19 tests, Trump has just admitted in front of the cameras that he wants to manipulate the measurement of the outbreak for his personal political benefit.	yes	no	yes	yes	yes	no	yes
226	Tomorrow this boomer is turning 25 years old. I'm going to let go to France to ski + maybe get the crown virus, so I'm going to be mostly AFK. To celebrate I'm giving this fresh Nomad knife away. Just retweet to get in. Choosing a random winner when I'm home!	yes	no	no	no	no	no	no
227	Korea: giving free test kit for covid-19 PH: we are in tiktok!!!	yes	yes	yes	no	yes	no	yes
228	Today #coronavirus recapitulates: -95,270 worldwide confirmed cases &amp; 3,281 deaths -80% of new cases in WHO calculations ~3.4% of #COVID19 cases have died -It's a time to pull out all stops -@DrTedros - Countries must adopt a comprehensive and comprehensive government approach	yes	no	yes	no	no	no	yes
229	I wash my hands: [Farewell voice Sharona] give crown	no					no	no
230	RIP Grandfather, can we get 30 gifted submarines?'	no					no	no
231	WTAF?!!! A man in Dartmouth with symptoms of #COVID19 was asked to self-quarantine while waiting for the test results. He decided he was fine and went to a party. The results returned positive the next day. Now another one has it. Why do so many treat this as a joke? #CoronaVirusUSA	yes	no	yes	yes	yes	yes	yes
232	What works to stop the spread of Coronavirus: 1. Wash your hands for at least 20 seconds 2. Cough and sneeze on your elbow 3. Stay home if you are sick What does not work: 1. Racism	yes	yes	yes	no	no	no	no
233	Touching one's face is not recommended as #Coronavirus spreads unbridledly around the world. Touching another's face is simply unacceptable. #JustSoWrongJoe #NotOKayJoe URL	yes	no	no	no	no	no	no
234	Here's my public service announcement: If USERID says or tweets something in conflict with what doctors and experts have said about the #CoronavirusOutbreak, trust doctors and experts. Your life and that of your family and friends may be at stake.	no					no	yes
235	The most terrifying thing about COVID-19 is that it looks like a JIRA ticket.	no					no	no
236	Vietnam was the first country to completely contain SARS and COVID-19 (without deaths) and developed a quick test kit in a month that WHO says should have taken four years. WHO is now consulting with Vietnam to get help for the global crisis. Of course, this is not in our news.	yes	yes	yes	no	yes	no	yes
237	More people die from regular shit every year than the number of people who have died from the virtual crown only wash their hands in their mouths when they take their damn vitamins and stop being racist to every Asian person who sees their fucking heads	yes	yes	yes	yes	yes	yes	yes
238	Translation - A 60-year-old woman took a cold and she's fine.	yes	yes	yes	yes	no	no	no
239	URL of the time crown	no					no	no
240	Don't die of #Coronavirus without seeing this first, it's the best clip you'll see this year. #Covid_19 #ThursdayThursdayThorrowMotivation #Coronvirus URL	no					no	no
241	CONTINUING THE CONTINUATION OF #COVID (')19 IS A LAW FOR USERID He knew from Jan about the #coronavirus. What is particularly embarrassing is that USERID is using artificially deflated numbers because of the lack of evidence to say that the virus has stopped.	yes	no	yes	yes	yes	yes	yes
242	If I had a crown, it wouldn't be so crazy. Quarantine would give me a lot of time to catch up on shows and stuff, read, write a lot, and if I'm lucky, die.	no					no	no
243	this is the best set of information I have found in the crown virus and is worth seeing the full URL 10mins	no					no	no
244	Normal disease ppl vs. people with the virus Crown #CoronaVirusChallenge URL	no					no	no
245	The community hate virus is more deadly than the Crown virus!	no					no	no
246	USERID's attempt to minimize the #Coronavirus has not aged well. According to USERID there are more than 215 cases &amp; 14 deaths, including 56 new cases today. Due to the lack of evidence from the Administration, we still do not know the extent of the spread of the virus.	yes	no	yes	yes	yes	yes	yes
247	Corona Virus is temporary. The music of the house is forever	no					no	no
248	Tests from Denyin to victims of coronavirus to help their approval numbers should be considered attempted murder. URL	no					yes	yes
249	Coronovirus #COVID19 is canceled!	no					no	no
250	Everyone tweets about crown but not Corinthians smh	no					no	no
251	Everyone: Corona Virus is dangerous. Jamaicans: URL	no					no	no
252	That's the coffin there as you can see URL	no					no	no
253	As an invasion of hostile space aliens, COVID-19 is an enemy of the human species that will not negotiate. It does not care about its nationality, ideology, politics or religion. This enemy of all of us requires a global effort to fight, guided by science and not by magical thought. URL	yes	no	yes	no	no	no	no
254	They're the sons of bitches on Friday, you're showing up with a bag of nuts full of Crown juice and a breathing mask....	no					no	no
255	#VIDEO: The surrounding area around the Holy Kaaba in the Holy Mosque in #Makkah was temporarily emptied of people to clean and sterilize it, due to the fears of #Coronavirus and to ensure the safety of pilgrims.	yes	no	yes	no	no	no	no
256	DOH IS OFFICIALLY IN TIKTOK! Learn protective measures against COVID-19 in this TikTok video! Join the #covidence challenge! Follow the official Tiktok account of DOH in ID:dohgovph URL	no					no	no
257	A nurse—exposed to #coronavirus and MICK in quarantine—USERID marmists to initially REFUSAR and then delay testing of #COVID19.What ridiculous and uneducated response...is a public health emergency? h/t USERID USERID URL	yes	no	yes	yes	no	yes	yes
258	Let's bring more hope! Science works!	no					no	no
259	From 6 March 3PM KST, #BTSAMY donated approx. 505.5 million won for the relief of COVID-19 in 9 days!	yes	no	no	no	yes	no	no
260	"President Trump could create a cure for COVID-19 and we would hear ""not my cure"" from the crowd of TDS. They say we are a cult, when we are in fact a family. Team Trump is a dynasty and this dynasty is going to get it re-elected. #Landslide2020"	no					no	no
261	After USERID and his friends reduced the #CoronavirusOutbreak, Pence now admits that there are not enough #coronavirus test kits. Experts (including me) saw this coming for weeks and asked for #COVID19 care point tests. Their incompetence will cost lives.	yes	no	yes	yes	yes	yes	yes
262	#HongKongers decided not to listen to his own government for good reasons and decided to wear masks to protect himself. #HongKong had the first case of #coronavirus long before most countries on this list and had seen almost little or no increase in cases since then.	yes		yes	no	yes	no	yes
263	So there's local transmission, please wash your hands, please don't cough or sneeze in people.	no					no	no
264	Kerala is the only state in India that successfully stopped 3 deadly viruses, Crown, Nipah and BJP.	yes	yes	yes	no	yes	no	no
265	This latest SARS-like lung damage report is consistent with previous clinical reports of cases of #coronavirus from #China. At least 1 patient who survived #COVID19 later received a lung transplant due to permanent fibrosis ('healing') of their lungs. URL	yes	no	yes	no	yes	yes	yes
266	My bihun su is not perfect without Sambal Hitam	no					no	no
267	Donations to the U.S. Government are handled by a specific office in the U.S. Treasury; you do not send a cheque to an Office of the Deputy Secretary of Health — see URL	yes	no	no	yes	no	no	yes
268	So here's a question for today: if you're a doctor in the Seattle area, can you, from today on, ask for a COVID-19 test for any patient you think should be tested? Curious to hear from real medical professionals in the area.	no					no	yes
269	What's the coolest way we can say '16 people have been tested'	no					no	no
270	This #coronavirus emergency response package gives our government the resources it needs to deal with this public health crisis – without stealing a penny of other critical initiatives. With my signature, it goes to the President's desk.	yes	no	yes	no	yes	no	no
271	Virus needs us to travel. Let's go to 'Beat The Virus' with Conscious and Responsible Action. Don't let Virus dislodge and interrupt their lives and that of the Nation. - Sg #CoronaVirus	no					no	no
272	As people die, their administration disrupts the response of COVID-19, DONALD TRUMP is taking another TAXPAYER vacancy to their luxury private reserve. I'm really trying to comply with a social media policy that surely forbids cursing a corrupt POTUS.	yes	no	yes	yes	yes	yes	yes
273	Well, we call it here first, don't we?	no					no	no
274	The ability to contain the outbreak of COVID19 is a tribute to our unit &amp; resilience. It also talks about the collaboration between our government, people, &amp; the many private companies that have increased production to protect public health &amp; do their best: URL	yes	no	no	no	no	no	no
275	Dear USERID A reminder that last week on the USERID Affairs Committee, USERID refused 6 times to deny that #coronavirus is a deception.	yes	no	yes	yes	no	yes	yes
276	There is something strange happening with Turkey. It is refusing to give evidence about the virus crown to the WHO. There are rumors that the problem is almost like with IRAN. Some cases are reported in Turkish airlines. There is no evidence as TA are on the verge of URL bankruptcy.	yes	no	yes	yes	yes	yes	yes
277	Japan: Close Schools Italy: Close Schools and Football Games China: Close All Olympic Games; You Can Cancel Trump: Coronavirus is a deception, my hunch is that experts are wrong, and you must go to work and school. #TrumpVirus #COVID19 #Coronvirus	yes	no	yes	yes	yes	no	yes
278	Don't interrupt! #coronaviruschina will allow us 2 to unite against the New Evil Empire its cover-up. This pandemic has been killing not only the Chinese, but also people throughout it. Wuhan's victims claim false as vice-first visit. URL	yes	no		yes	no	yes	no
279	According to TMZ, and some other reliable sources. Selena Gomez has donated $1,000,000 to vaccine research to help prevent the spread of COVID-19 also known as Coronavirus.	yes	yes	yes	no	yes	no	no
280	Dear #Patriotas, who else finds it strange that #FakeNewsMedia continues to vomit this fear of #coronavirus &amp; gives us the number of deaths of this disease... when they could worry less about how many deaths occur every minute for abortions?	yes		yes	yes	no	yes	no
281	6 Mar 20h 20h 19h GMT+2 Number of confirmed cases of #COVID19 in the region.Afghanistan 1 Bahrain 56 Egypt 15 Go Iran 4747 including 124 deaths.Irak 38 including 2 deaths.Jordan 1 Kuwait 58 Lebanon 16 Morocco 2 Oman 16 OPT 7 Pakistan 6 Qatar 11 Tunisia 1 KSA 5 UAE 29 URL	yes	no	yes	no	no	no	yes
282	Trump's campaign sues CNN for the false and defamatory statements of 'Russia Russia', seeks millions of damages. False media are worse than #coronavirus. People's enemy! The Great Awake! You are the news now. Handle carefully. Q #QAnon #Trump2020 #KAG #KAG2020 #WWG1WGA URL	yes	no		no	yes	no	no
283	Three more Iranian officers would have died of #COVID19. Either being a politician makes you extra-susceptible to the coronavirus, or the prevalence of the disease is order of magnitude greater than the government admits: URL	yes	no	yes	yes	yes	yes	yes
284	USERID Donald Trump canceled his trip to the CDC in Atlanta because a person supposedly had #coronavirus??	yes		yes	yes	yes	yes	yes
285	That makes you wonder. Why cancel a visit if it's just a scam, or worse a flu? #GermaphobeTrump has 2 standards. All those who are infected with COVID-19 can still go to work, unless it's the Bonespurs in Chief URL	yes		yes	yes	no	yes	yes
286	WARNING: This man is the KING of the empire of collusion deception. He trusts in nothing he says or writes. He is pure misinformation.	yes			yes	no	yes	no
287	The media are bombing us with questions about fake cases. I'll be the one to know first. I ask you to give up fake news #Coronavirus URL	yes	yes	no	yes	no	yes	no
288	New York AG warns the televangelist #JimBakker that he will stop selling fake #CORONAVIRUS CURE #LisaLandau, head of the Agency's Health Office, sent a letter of cessation and withdrawal to Bakker on Thursday threatening legal action #MOG. #BlueWave2020 #MAGA #Christians URL	yes	no	yes		yes	yes	no
289	Before the Corona virus arrived in South Africa, Trevor Noah was on the burlandose daily program of the fact that we were going to die because of China and its false things.	yes	no	yes	yes	no	yes	no
290	"Since this will never be reported by the media, I wanted to share a copy of this check. USERID is again donating its salary to the U.S. government.""This quarter, it will be donated to USERID to face, contain and fight #Coronavirus."	yes	no	yes	yes	yes	no	yes
291	Thank you, #MichaelBloomberg. Here is a little demo (non-intentional) practice on the way to spread #coronavirus by America's most careless person: touch community food as much as you can with your saliva-soaked fingers. #MiniMikeBloomberg #DroolingBloomberg	no					no	no
292	"Friends, when they say that ""the virus crowns is not a big thing, it only kills the disabled, the elderly, the cornically sick and the immunocompromised"", the implication is that these people are expendable. Please be more careful."	no					no	no
293	Only 1 case of Corona Virus in India and people are crazy about masks!! 400 people die daily in road accidents and still no craziness for Cascos Thinking face #safe saves him virus or road accidents!	yes	no	yes	no	no	no	no
294	President USERID pledged to donate his salary while in office. In honoring that promise and to further protect the American people, he is donating his fourth quarter 2019 salary to USERID to support the efforts being made to confront, contain and combat the #Coronavirus.	yes	no	yes	no	yes	no	yes
295	I live in Seattle, I have all the symptoms of COVID-19 and I have a history of chronic bronchitis. Since I work in a physiotherapy clinic with many more than 65 patients and those with chronic diseases, I decided to be responsible and go for the test.	yes	no	yes	no	no	no	yes
296	"My father said, ""Why don't you cure the crown virus,"" and I told him he reminded me of this home video."	no					no	no
297	Experts from around the world have advised to reduce mass gatherings to prevent the spread of the new Coronavirus VOCID-19. Therefore, this year I have decided not to participate in any program of Holi Milan.	yes	no	yes	no	no	no	yes
298	Israeli Prime Minister Benjamin Netanyahu USERID encourages Israelis to take the Indian way of greeting #Namaste at a press conference to mitigate the spread of #coronavirus	yes	no	yes	no	no	no	no
299	Dear USERID: You knew about #Covid_19 in January. It's March and your Administration still doesn't have enough test kits. That's inconceivable and an abandonment of duty. Stop minimizing #CoronaOutbreak and start leading. Lives are at stake. <link>	yes	no	yes	yes	yes	no	yes
300	Safety always comes first. Don't panic and stay safe. #CoronaAlert <link>	no					no	no
301	Countries with the highest number of diagnoses of #coronavirus 1. China 2. South Korea 3. Italy 4. Iran 5, Japan 6. France 7. Germany 8. Spain 9. Singapore 10. USA	yes	no	yes	no	no	no	yes
302	I am amazed by the depth of #coronavirus information being released in #Singapore. On this website you can see every case of known infection, where the person lives and works, in which hospital was admitted, and the topology of the network of carriers, all in a series of time <link>	yes	no	yes	no	no	no	yes
303	Thank you, keep up the great work!	no					no	no
304	The new #coronavirus has killed around 3.4% of confirmed cases worldwide - making it more deadly than the flu, but still containable. Seasonal flu mortality rate is below 1% URL	yes	no	yes	no	no	no	yes
305	Nigeria's ability to effectively handle the Ebola virus and the Crown only allows it to know that incompetence in everything else is on purpose	no					no	no
306	I'm announcing a new directive that requires New York's health insurers to give up sharing the costs associated with #coronavirus testing, including emergency room, emergency care and office visits. We can't let costs be a barrier to access COVID-19 testing for any New Yorker.	yes	no	yes	no	no	no	yes
307	Now they want to clean up	no					no	no
308	Netanyahu announcing Israel's new extreme measures against #Korona. He orders the Israelis to stop shaking hands, suggests following the Indian custom of Namaste instead.	yes	no	yes	no	no	no	no
309	I just talked to the emergency doctor who says he's seeing cases that are 99% safe are #coronavirus. Negative for flu, recent trips, work at airports. Patients are not allowed to go back to work because they can't take a free time without / a firm diagnosis. Other emergency doctors seeing the same.	yes	no	yes	yes	yes	yes	yes
310	Slowly, all Hindu traditions will be accepted by the world. Yoga is already in. The need for family system and vegetarianism is terrible, Universal Acceptance to fight terrorism, polytheism to fight the hatred and fanaticism of communists. Time for non-scientific Abrahamic principles is over.<link>	no					yes	no
311	Congress should NOT link emergency funding #coronavirus with re-authorization #FISA. WE MUST reform our FISA system to restore the confidence of the American people in our justice system and ensure what happened to USERID and its campaign in 2016 NEVER happens again.<link>	no					no	yes
312	The members of #EXO #Chanyeol, #Lay, #Suho and #Kai have donated a total of 170 million won to Korea Disaster Relief Association Hope Bridge to help fight the outbreak of #coronavirus.	yes	no	no	no	yes	no	no
313	Dear USERID Pence: What are you hiding from the American people? Why don't you let people see and hear what the experts are saying about the #CoronaOutbreak?	no					no	yes
314	Dear USERID, Stop wasting India's time playing clown with your social media accounts, when India faces an emergency. Focus each Indian's attention on taking on the challenge of the Corona virus. Here's how it is done.. #coronavirusindia	no					no	no
315	Wait - #China Communist Party now denying #CoronavirusOutbreak originated in China? This after the catastrophic manipulation of the virus in Beijing has caused a global health crisis? What collection of incompetent thugs and liars <link>	yes		yes	yes	yes	no	yes
316	The World Health Organization has confirmed that Covid-19 is more deadly than seasonal flu, but it is not so easily transmitted. Read the latest updates on the coronavirus outbreak here.	yes	no	yes	yes	yes	yes	yes
317	NO PANIC! Here's everything you need to know &amp; do as responsible citizen.NO PANIC! Here's everything you need to know and do as responsible citizen. #coravirusindia Microbe #covid2019 #CoronaAlert <link>	no					no	no
318	"Trump to Hannity at WHO saying that the coronavirus mortality rate is 3.4%: ""I think 3.4% is really a fake number. Now this is just my hunch, but based on many conversations... personally, I would say the number is far below 1%."" Amazingly irresponsible. <link>"	yes	yes	yes	yes	no	yes	yes
319	Dear USERID: Why are we still not testing on the scale we need to contain the #CoronavirusOutbreak? Have you apologized for criticizing your Administration's failed tests was a new deception? <link>	no					no	no
320	Thank you for the inspiration #India- from today all Israelis say #Shalomð ð ð °±#Namasteð ð °® ð 3	no					no	no
321	If that's true, USERID officials who denied the coronavirus test to US Embassy exposed personnel must resign. Also, a reminder that last week on the USERID Committee, USERID refused 6 times to deny that #coronavirus is a deception. <link>	no					no	yes
322	A call to all Democrats who are running for president, or anywhere. Will they join President Trump in donating their quarterly salary to fight #CoronaVirus? Citizens would be very grateful. Thank you in advance.	no					no	no
323	A state of emergency has been declared for LA City and County due to confirmed cases of Coronavirus. Angelenes needs to be prepared, but not scared. Listen to expert advice. Be sure to follow USERID and USERID for the latest information and recommendations. <link>	yes	no	yes	no	no	no	no
324	We're doomed. #coranavirus #Covid_19 URL	no					no	no
325	USERID Please republish this. Share vital information and it's a class on how to lead in times of crisis An excellent speech from Singapore's Minister of Health, Mr. Gan Kim Yong. An excellent way to describe #coronavirus #CoronaVirusUpdate	no					no	yes
326	#B52Questions 1. Why isn't Rudy under arrest? 2. Why isn't Harvey in Riker? 3. Why is Cuccinelli still working? 4. Has Barr resigned yet? 5. When is Flynn convicted? 6. Who trusts Pence and Mrs. Miller with messages about #coronavirus? 7. Is Râdans happy with his boy?	no					no	yes
327	Globally, about 3.4% of reported cases #COVID19 have died. In comparison, seasonal flu usually kills much less than 1% of infected- USERID #coronavirus	yes	no	yes	no	no	no	yes
328	It is a fair question to ask whether the lack of evidence is due to the great incompetence of the USERID Administration, or Trump's stated desire to minimize the #CoronaOutbreak. Anyway, we now have serious consequences. And we cannot recover those critical weeks.	no					yes	yes
329	There's nothing to see here, people. Only the USERID holds a crown virus bill because it doesn't allow all of your great pharmaceutical friends to charge whatever they want for a life-saving vaccine that hasn't yet developed. #OneVoice1 <link>	yes		yes	yes	yes	yes	yes
330	Amazing! What South Korea is doing is really flexing its epidemic curve #Covid19. Only 131 new cases today, compared to 909 in February. 29. It's not just China. This can clearly be done. URL URL	yes	no	yes	no	no	no	yes
331	"My students have noticed that the VOCID-19 is showing us how any ""honorary white"" status placed in the Asians in the U.S. was always provisional."	no					yes	no
332	What anyone under the age of 50 needs to realize is that we're probably not going to die from COVID-19 but we're absolutely the vectors that spread the disease around people older than * going to * die for that we have to take precautions too.	yes	no	yes	no	no	no	no
333	They did not cut taxes, they did not rescue companies, they only attacked the public health emergency. The way to allow economic recovery is to focus on public health.	yes	no	yes	no	yes	no	yes
334	Sungai Buloh Hospital will soon be the COVID-19 center. Let this effort be a paradigm for a better precaution for all Malaysians. We are arranging beds 100% for patients COVID-19, &amp; re-distribute patients in the house to another tertiary hospital/district hospital for continued care.	yes	no	yes	no	yes	no	no
335	"In the 5 months since the outbreak of the Corona virus began, 3800 people have died all over the world. In the same period, the flu has killed more than 310,000 people. Wake people up! The Coronavirus ""Scaro"" It is an ill-treated crisis. Ask yourself: Who benefits from this crisis? Do you feel me?"	yes	yes	yes	yes	yes	yes	yes
336	If you didn't blame Obama for about 12,000 deaths of American swine flu (and I didn't), but you want to turn around and somehow pin around 22 crown virus in Trump/Pence, then you're the fucking problem with the political discourse in this country.	no					yes	no
337	Short video... #Coronavirus spreads worldwide #Wuhan #COVID2019 #koronawirus #Korona #CoronavirusSpread #CoronaVirusUpdate URL #COVID19	yes	no	yes	no	no	no	no
338	Looks like the crown virus is anti-black and I agree with that URL.	yes	no	yes	no	yes	no	yes
339	Chinese crown virus be like URL	no					no	no
340	Covid-19 hit during the cold/flu season. Do you wonder if you could have the virus? This graph in #covid19 v. cold v. flu is useful: URL	yes	no	yes	no	no	no	no
341	North American: *accumulated toilet paper, discussing with voices the merits of hand disinfectant* France: For the last time, cocaine does not prevent the URL of COLONAVIRUS	yes		no	no	no	no	no
342	Our chart #FlattenTheCurve is now on USERID with the proper attribution of a CC-BY-SA license. Please share far &amp; and translate to any language you can! Details on the thread below. #Covid_19 #COVID2019 #COVID19 #coronavirus Thanks to USERID &amp; USERID URL	yes	no	no	no	no	no	no
343	The most important statements that spread misinformation and blame Asians and the American Asian community for #coronavirus make us all less secure. USERID must delete this tweet and apologize immediately.	yes	no	yes	yes	yes	yes	yes
344	Threat: In #Coronavirus, we may be entering a period of acceleration of cases. The country may seem very different in the next two weeks. We will overcome this, but we need to take action now to limit the scope and impact of the virus. There are things we can do now to help ourselves. 1/n	yes	no	yes	no	yes	no	no
345	For those liberals who blew their ass plugs over people calling the Crown virus that originated in Wuhan el (hope for it...) #WuhanCoronavirus, here's an update of the story... #Numbskulls URL	no					no	no
346	I just took a look at the guidelines for the COVID-19 test in a San Diego hospital and they're... very bad! To do a test the patient must have had close contact with someone with a confirmed infection or travel to an infected area. But that's totally insufficient!	yes	no	yes	yes	yes	yes	yes
347	$57 round trip to Los Angeles, thank you crown virus URL	yes	no	no	no	no	no	no
348	The #Coronavirus is spreading. We let education spread faster. Please read &amp; retweet for us all to be ready for #COVID19.URL	yes	no	no	no	no	no	no
349	"For all those who prioritize ""consumer choice"" over a single-payer health system, understand that when people are forced to have access to health to be linked to their employment, they actually take their freedom and increase the precariousness of their lives."	no					no	no
350	I have just been informed that my COVID-19 lab result was negative. In an abundance of caution, I will remain under self-care on the advice of medical professionals until Thursday at 2pm. I still do not feel well and do not show symptoms.	yes	no	no	no	no	no	no
351	Crown got these cheap flights like hell why not URL	yes	yes	no	no	no	no	no
352	France, Spain and Germany are between 9 and 10 days behind Italy in the progression #COVID19; the UK and the US are still between 13 and 16 days. In Italy we wait too long, these countries should really start implementing aggressive containment measures now. URL	yes	no	yes	no	yes	no	yes
353	Crown Virus Pro Tip: If you mix Emergen-C with Vodka literally you can't get sick, it's really science	yes	yes	no	yes	yes	yes	no
354	.@SenSchumer &amp; I demand that the Trump Administration prioritize the health and safety of U.S. workers and their families over corporate interests.	yes	no	yes	no	yes	no	yes
355	"""Israel announces mandatory quarantine of two weeks for all arrivals abroad. Do you want to bet that Israel does not have an epidemic in its country? Borders are a wonderful thing. #Coronavirus URL"	yes	no	no	no	no	yes	no
356	Nancy Binay is the most improved policy in recent years. Anyone who mocks her dark skin can drown now. URL	no					no	no
357	Following the #coronavirus, Sen. Josh Hawley introduced a bill to end China's dependence on the manufacture and distribution of our medical supply.	yes	no	yes	no	yes	yes	yes
358	I wanted detailed data from Covid-19, but I had trouble finding numbers without media bias. I picked it up myself, and I'm sharing it here. In this thread: - Incubation time - Symptoms occurrence - Transmission rates - First 20 American cases by date and location (continue)	yes	no	yes	no	yes	no	no
359	Truly disturbing analysis: USA more vulnerable than many countries to #coronavirus due to the combination of high numbers of uninsured, many without paid sick leave, and a leadership that has minimized the challenge while not preparing the country for it. URL	yes		yes	yes	yes	yes	yes
360	I don't know who needs to hear this, but Alberta just added COVID19 tests to ALL respiratory wipes made in emergency or hospitals. So if you're looking for flu, you'll also get an answer in #covid19. Must be #StandardOfCare IMHO.	yes	no	yes	no	yes	no	yes
361	An antiviral spray against the new #coranavirus has been developed in Shanghai Public Health Clinical Center, which can be placed in the throat as a shield against the virus. Spray can greatly help protect front-line medical personnel, but mass production for public use is not available for now. URL	yes		yes	no	yes	no	yes
362	Something we all have to be aware of and alert to. Now it's up to the third generation infection. Watch this video (ready) to understand how easy it is to spread the virus.	yes	no	yes	yes	yes	yes	
363	Can anyone explain why people who came in contact with the CPAC assistant are doing autoquarantine instead of getting a #coronavirus test? Wouldn't we want to know as soon as possible if someone the assistant interacted with now has the virus? URL	yes	no	no	no	no	no	no
364	"In a briefing by the Korean government S. on the response of COVID-19: ""The government is covering the financial costs of related testing and treatment instead of people who pass through those costs. The government is also reimbursing medical facilities for losses incurred by quarantines imposed."""	yes	no	yes	no	yes	no	no
365	passport twitter has been quiet since crown blow. I should have spent the money on Jordans	yes	no	no	no	no	no	no
366	EXCLUSIVE Nadine Dorries, a health minister, has become the first deputy to be diagnosed with coronavirus She has been in Westminster last week, met hundreds of people, and attended a No. 10 reception hosted by Boris Johnson on Thursday's URL	yes	no	yes	yes	yes	yes	yes
367	URL display of a ðððð¥ URL	no					no	no
368	"Four days ago, USERID said it ""stopped"" the #coronavirus &amp; ""closed.""Since tonight, there are more than 1,000 cases in the United States with at least 31 deaths. The virus has spread to 37 states. And there is still insufficient evidence. #FactsMatter URL"	yes	no	yes	yes	yes	yes	yes
369	I arrived in France after paying $00.38 for my plane tickets back and forth due to the fear URL of the virus crown	yes	no	no	no	no	no	no
370	To my dear students: Due to the confirmed case of the COVID-19 virus in Rizal, there will be no more research defense however you need to pass the manuscript on March 20. Stay home and work individually. P.S. your life is more precious than your qualifications as a teacher will do my part.	yes	no	no	no	no	no	no
371	"Kevin McCarthy calling the Chinese virus crown a racist trick to make a public health problem something that can blame ""others"" - API kids in schools already being mocked of having the virus - this kind of ""leadership"" by Republicans is a real danger to all of us."	yes	no	yes	yes	yes	yes	yes
372	If this fear of Crown doesn't end soon imma has to intervene	no					no	no
373	Mina: Friday, January 31, 2020, a few weeks before #Coronavirus officially spread to other countries (which led to the bad week of the stock market Feb 24-Feb 28), Trump administrator announced travel restrictions in China. Here are some of the reports he generated. Take Political 2/4/20.	yes	no	yes	no	no	no	no
374	Look at hospitals diagnosing COVID-19. St. Luke's, Cardinal, Makati Med, Medical City. COVID-19 is not just a health problem. There is a strong class problem as well. Pag-mayaman, COVID. Pag-mahirap, ubo in throat pain lang.	yes		yes	yes	yes	yes	yes
375	Tonight we crossed an important threshold: USERID ended 9 days ago. According to experts we consulted that the moment w NO NEW case crown and NOT the attending w symptoms is a great turning point. More than 10,000 in a hotel w the virus present and no one is positive.	yes	no	yes	no	yes	no	no
376	If anyone near our store has to self isolate themselves over the crown virus and they are in profit I will prepare a two-week food package that will be delivered to your door.	no					no	no
377	Amazing! Kigali Bus Park passengers have to wash their hands before getting on buses as a prevention and risk reduction #Coronavirus Outbreak. #Rwanda URL	yes	no	yes	no	yes	no	no
378	Did anyone else notice that COVID-19 seemed to appear almost immediately after the layoff failed?	yes	yes	yes	yes	no	yes	no
